date,Airport,temp,tmin,tmax,prcp,wspd
2023-11-10,SEA,8.0,6.7,10.6,2.5,18.7
2023-11-11,SEA,10.0,7.8,11.7,11.4,25.6
2023-11-12,SEA,9.1,7.8,10.6,6.6,9.0
2023-11-13,SEA,9.2,4.4,11.7,1.3,12.2
2023-11-14,SEA,5.7,1.1,10.0,0.0,10.1
2023-11-15,SEA,4.9,2.8,8.9,0.0,9.4
2023-11-16,SEA,4.5,0.6,9.4,0.0,12.2
2023-11-17,SEA,4.9,0.6,11.1,0.0,7.2
2023-11-18,SEA,6.2,1.7,10.6,6.9,5.0
2023-11-19,SEA,8.6,5.6,10.6,0.0,19.4
2023-11-20,SEA,6.3,2.2,10.0,0.0,9.4
2023-11-21,SEA,7.1,2.8,12.2,4.3,8.6
2023-11-22,SEA,8.8,4.4,9.4,2.8,12.2
2023-11-23,SEA,6.4,1.7,8.3,0.0,12.2
2023-11-24,SEA,3.8,0.0,7.8,0.0,8.6
2023-11-25,SEA,3.1,-1.0,7.8,0.0,8.6
2023-11-26,SEA,3.4,-1.0,8.9,0.0,6.8
2023-11-27,SEA,3.6,-2.1,8.3,0.0,6.5
2023-11-28,SEA,2.1,-2.1,6.1,0.0,2.2
2023-11-29,SEA,1.9,-1.0,3.9,0.0,3.6
2023-11-30,SEA,3.4,1.1,7.8,3.6,9.4
2023-12-01,SEA,5.6,3.9,10.0,16.0,20.5
2023-12-02,SEA,7.5,6.1,9.4,10.9,22.0
2023-12-03,SEA,7.6,6.1,12.2,5.6,15.8
2023-12-04,SEA,8.7,6.1,14.4,34.5,9.7
2023-12-05,SEA,12.9,8.9,15.0,60.7,11.2
2023-12-06,SEA,9.3,7.8,10.0,8.9,6.1
2023-12-07,SEA,7.5,2.8,8.3,10.2,15.1
2023-12-08,SEA,5.1,2.8,6.7,0.0,9.4
2023-12-09,SEA,3.5,1.7,6.7,16.3,7.6
2023-12-10,SEA,7.3,6.7,11.7,3.6,12.2
2023-12-11,SEA,8.5,5.6,8.3,0.0,11.2
2023-12-12,SEA,5.1,1.1,6.7,0.0,6.1
2023-12-13,SEA,3.9,1.1,10.6,0.0,6.5
2023-12-14,SEA,7.7,6.1,8.9,3.6,9.7
2023-12-15,SEA,7.9,3.9,11.1,0.0,6.5
2023-12-16,SEA,6.2,2.2,10.6,0.0,5.4
2023-12-17,SEA,4.4,0.6,9.4,0.0,9.7
2023-12-18,SEA,5.8,3.3,10.0,1.3,6.5
2023-12-19,SEA,8.9,8.3,11.1,3.0,13.3
2023-12-20,SEA,7.9,3.3,10.6,0.0,5.8
2023-12-21,SEA,6.4,5.6,10.0,0.0,6.1
2023-12-22,SEA,6.6,2.8,7.2,17.0,12.6
2023-12-23,SEA,3.9,0.6,7.2,0.0,7.6
2023-12-24,SEA,3.2,-1.0,6.7,0.0,11.2
2023-12-25,SEA,6.2,5.0,8.9,15.0,22.7
2023-12-26,SEA,8.3,6.7,11.7,2.3,14.8
2023-12-27,SEA,11.4,8.3,12.8,2.5,20.5
2023-12-28,SEA,9.7,7.2,13.3,1.5,16.9
2023-12-29,SEA,13.9,11.7,17.2,0.0,20.2
2023-12-30,SEA,11.3,6.1,13.3,2.5,9.0
2023-12-31,SEA,7.4,3.3,10.0,0.0,5.8
2024-01-01,SEA,4.9,1.1,8.3,0.0,4.3
2024-01-02,SEA,5.4,3.3,8.3,6.1,6.1
2024-01-03,SEA,7.2,5.0,10.0,2.5,11.9
2024-01-04,SEA,7.2,5.0,7.8,3.6,9.4
2024-01-05,SEA,6.6,4.4,8.3,5.8,22.0
2024-01-06,SEA,6.1,2.2,6.7,10.7,9.7
2024-01-07,SEA,3.8,2.2,5.0,2.8,3.2
2024-01-08,SEA,3.7,2.8,9.4,18.8,15.8
2024-01-09,SEA,6.6,2.8,8.9,6.9,33.1
2024-01-10,SEA,3.6,1.7,5.0,0.8,12.2
2024-01-11,SEA,3.6,-3.8,7.2,0.0,16.9
2024-01-12,SEA,-4.1,-9.3,-3.8,0.0,22.0
2024-01-13,SEA,-8.1,-9.3,-5.5,0.0,18.4
2024-01-14,SEA,-5.6,-7.1,-0.5,0.0,9.7
2024-01-15,SEA,-2.7,-6.0,3.3,0.0,13.7
2024-01-16,SEA,-1.1,-5.5,2.2,1.8,9.4
2024-01-17,SEA,0.8,-1.0,4.4,7.1,11.9
2024-01-18,SEA,2.4,1.1,3.9,9.7,18.4
2024-01-19,SEA,4.2,2.8,8.3,0.5,13.0
2024-01-20,SEA,5.2,1.7,10.6,6.6,9.0
2024-01-21,SEA,6.7,5.6,8.9,11.7,14.4
2024-01-22,SEA,7.9,6.7,10.6,10.9,12.6
2024-01-23,SEA,9.1,6.1,11.1,0.3,13.3
2024-01-24,SEA,7.8,6.1,10.6,10.2,14.0
2024-01-25,SEA,7.9,5.6,10.6,4.3,13.7
2024-01-26,SEA,8.9,6.7,11.7,9.7,8.3
2024-01-27,SEA,9.8,8.9,13.9,18.3,14.0
2024-01-28,SEA,12.8,10.6,16.1,13.2,11.5
2024-01-29,SEA,14.1,10.6,16.1,0.0,9.0
2024-01-30,SEA,13.0,10.6,16.1,0.5,10.8
2024-01-31,SEA,13.7,10.0,15.6,3.0,13.7
2024-02-01,SEA,11.3,8.3,14.4,2.3,10.8
2024-02-02,SEA,9.8,6.1,12.2,0.0,8.6
2024-02-03,SEA,6.9,2.8,10.6,0.0,5.8
2024-02-04,SEA,6.9,3.9,10.0,0.0,20.2
2024-02-05,SEA,6.1,5.0,7.2,3.6,19.1
2024-02-06,SEA,5.6,5.0,7.8,5.1,5.4
2024-02-07,SEA,6.0,3.9,8.9,0.0,6.8
2024-02-08,SEA,5.9,4.4,8.3,3.3,8.6
2024-02-09,SEA,5.6,2.8,9.4,0.3,6.8
2024-02-10,SEA,5.0,2.2,10.0,0.0,6.8
2024-02-11,SEA,7.6,5.6,11.1,7.4,14.4
2024-02-12,SEA,7.9,6.1,8.3,7.9,12.6
2024-02-13,SEA,6.8,4.4,9.4,0.0,13.3
2024-02-14,SEA,6.1,2.8,9.4,1.3,17.6
2024-02-15,SEA,4.4,1.7,6.7,5.8,14.0
2024-02-16,SEA,5.1,1.1,10.0,0.0,16.9
2024-02-17,SEA,7.7,5.6,12.2,0.0,19.8
2024-02-18,SEA,8.1,5.6,10.0,0.0,9.7
2024-02-19,SEA,7.1,3.9,8.9,1.0,9.7
2024-02-20,SEA,7.6,5.6,12.2,4.1,8.3
2024-02-21,SEA,8.9,7.2,10.6,9.7,12.2
2024-02-22,SEA,8.9,5.6,13.3,0.0,7.9
2024-02-23,SEA,6.9,1.7,11.1,0.0,5.4
2024-02-24,SEA,7.3,5.0,10.0,0.0,13.7
2024-02-25,SEA,8.4,3.3,10.0,4.3,26.6
2024-02-26,SEA,4.8,0.0,6.7,1.3,13.3
2024-02-27,SEA,1.5,-1.6,7.8,1.3,13.7
2024-02-28,SEA,7.6,5.0,10.0,24.1,25.9
2024-02-29,SEA,5.7,1.1,6.1,15.0,17.6
2024-03-01,SEA,2.9,1.7,6.1,3.6,12.2
2024-03-02,SEA,3.8,1.1,6.7,2.3,16.9
2024-03-03,SEA,3.3,1.7,6.1,2.5,18.7
2024-03-04,SEA,3.8,0.6,7.2,5.6,15.8
2024-03-05,SEA,2.7,-0.5,7.2,0.0,11.5
2024-03-06,SEA,2.2,-2.1,7.2,0.0,8.6
2024-03-07,SEA,3.1,-1.0,8.3,0.0,7.6
2024-03-08,SEA,6.1,3.3,12.2,0.0,7.2
2024-03-09,SEA,8.2,5.0,11.7,0.8,19.8
2024-03-10,SEA,8.2,6.1,10.0,5.3,20.2
2024-03-11,SEA,7.2,5.0,9.4,5.1,16.9
2024-03-12,SEA,7.7,3.9,9.4,3.8,21.2
2024-03-13,SEA,5.8,3.9,11.1,0.0,8.3
2024-03-14,SEA,6.9,1.7,13.9,0.0,9.7
2024-03-15,SEA,9.0,4.4,16.7,0.0,18.7
2024-03-16,SEA,11.7,6.7,23.3,0.0,10.1
2024-03-17,SEA,15.0,8.3,21.7,0.0,10.4
2024-03-18,SEA,13.3,6.7,18.9,0.0,10.8
2024-03-19,SEA,11.9,6.1,17.8,0.0,8.3
2024-03-20,SEA,9.5,7.8,10.6,0.8,11.5
2024-03-21,SEA,9.7,7.8,13.3,2.8,9.4
2024-03-22,SEA,10.4,8.3,11.7,5.6,7.9
2024-03-23,SEA,9.9,7.8,11.7,1.8,9.4
2024-03-24,SEA,9.3,7.8,14.4,0.0,10.4
2024-03-25,SEA,9.7,7.8,11.1,0.5,15.8
2024-03-26,SEA,8.8,6.7,12.8,0.0,16.6
2024-03-27,SEA,8.7,6.1,11.7,13.7,14.0
2024-03-28,SEA,7.8,5.6,12.2,5.1,14.0
2024-03-29,SEA,9.3,5.0,15.0,0.8,11.2
2024-03-30,SEA,9.2,4.4,14.4,0.0,13.7
2024-03-31,SEA,9.5,4.4,16.1,0.0,11.2
2024-04-01,SEA,10.7,6.1,16.1,0.0,9.0
2024-04-02,SEA,14.9,7.2,19.4,0.5,16.6
2024-04-03,SEA,9.2,5.6,11.7,0.0,15.5
2024-04-04,SEA,6.6,5.0,7.8,2.3,14.0
2024-04-05,SEA,6.6,5.0,11.1,0.0,12.2
2024-04-06,SEA,7.9,6.1,8.3,0.8,16.6
2024-04-07,SEA,8.0,5.6,12.2,0.5,14.8
2024-04-08,SEA,8.1,5.0,11.7,5.1,20.2
2024-04-09,SEA,9.8,7.8,12.8,1.0,15.8
2024-04-10,SEA,9.8,3.9,14.4,0.0,8.6
2024-04-11,SEA,9.6,5.6,12.8,0.0,10.4
2024-04-12,SEA,10.0,7.2,13.9,0.0,16.6
2024-04-13,SEA,9.7,5.6,17.2,0.0,11.5
2024-04-14,SEA,11.8,6.1,18.3,0.0,13.0
2024-04-15,SEA,10.3,6.7,13.3,0.0,16.2
2024-04-16,SEA,7.8,4.4,12.2,0.0,10.8
2024-04-17,SEA,7.9,2.2,15.0,0.0,13.7
2024-04-18,SEA,10.5,3.9,17.8,0.0,18.0
2024-04-19,SEA,12.9,7.2,20.0,0.0,15.8
2024-04-20,SEA,16.1,7.2,22.2,0.0,21.6
2024-04-21,SEA,9.2,5.6,14.4,0.8,17.3
2024-04-22,SEA,10.6,6.1,16.1,0.0,19.4
2024-04-23,SEA,12.5,6.7,21.1,0.0,10.8
2024-04-24,SEA,11.6,7.8,12.2,0.0,15.1
2024-04-25,SEA,9.9,8.9,11.7,19.6,14.8
2024-04-26,SEA,10.9,9.4,16.1,2.0,11.5
2024-04-27,SEA,10.7,8.3,11.1,2.3,18.4
2024-04-28,SEA,9.6,6.1,11.7,1.0,20.5
2024-04-29,SEA,7.4,3.9,12.2,5.8,11.9
2024-04-30,SEA,7.7,5.0,13.3,0.5,10.1
2024-05-01,SEA,9.1,4.4,14.4,0.0,11.2
2024-05-02,SEA,10.9,5.6,18.9,0.0,12.6
2024-05-03,SEA,13.2,7.8,18.9,0.0,10.1
2024-05-04,SEA,12.2,9.4,12.8,3.0,14.4
2024-05-05,SEA,9.7,8.3,10.6,3.6,20.2
2024-05-06,SEA,9.4,7.2,12.8,0.3,20.9
2024-05-07,SEA,9.2,5.6,15.0,0.3,12.2
2024-05-08,SEA,11.3,5.6,17.8,0.0,14.0
2024-05-09,SEA,14.4,7.2,23.3,0.0,18.0
2024-05-10,SEA,19.3,11.1,28.9,0.0,10.1
2024-05-11,SEA,21.1,12.8,28.3,0.0,7.9
2024-05-12,SEA,18.9,10.6,23.9,0.0,12.2
2024-05-13,SEA,15.5,11.1,17.2,0.0,12.6
2024-05-14,SEA,14.4,9.4,21.7,0.0,14.0
2024-05-15,SEA,16.6,10.6,23.9,0.0,8.6
2024-05-16,SEA,14.6,9.4,17.8,0.5,19.8
2024-05-17,SEA,11.8,7.2,17.2,0.0,17.6
2024-05-18,SEA,10.8,8.3,14.4,6.1,10.1
2024-05-19,SEA,9.8,6.1,16.7,0.0,9.7
2024-05-20,SEA,11.9,7.2,17.8,0.0,10.4
2024-05-21,SEA,11.1,7.8,11.1,16.8,19.8
2024-05-22,SEA,10.4,7.8,15.6,0.0,13.0
2024-05-23,SEA,12.1,8.3,16.1,0.0,13.7
2024-05-24,SEA,11.6,8.9,13.9,1.8,13.0
2024-05-25,SEA,11.1,8.3,16.1,0.8,22.0
2024-05-26,SEA,10.8,8.9,15.0,2.5,13.0
2024-05-27,SEA,13.2,10.6,19.4,0.0,10.8
2024-05-28,SEA,12.8,9.4,15.6,0.8,14.0
2024-05-29,SEA,11.8,8.9,17.2,2.8,14.4
2024-05-30,SEA,11.2,8.9,17.2,0.0,10.4
2024-05-31,SEA,13.6,8.3,22.2,0.0,12.2
2024-06-01,SEA,15.3,12.2,17.2,0.0,11.5
2024-06-02,SEA,14.1,12.2,15.0,16.5,13.7
2024-06-03,SEA,12.8,10.0,15.0,8.6,24.8
2024-06-04,SEA,11.7,9.4,16.7,2.8,19.4
2024-06-05,SEA,13.1,8.9,18.9,0.0,10.8
2024-06-06,SEA,14.9,10.0,22.2,0.0,14.4
2024-06-07,SEA,17.4,11.7,25.0,0.0,14.4
2024-06-08,SEA,19.7,12.2,25.6,0.0,8.3
2024-06-09,SEA,17.2,11.7,21.7,0.0,13.3
2024-06-10,SEA,13.7,10.0,21.1,0.3,10.4
2024-06-11,SEA,16.2,11.1,19.4,0.0,18.7
2024-06-12,SEA,13.7,10.6,19.4,0.0,15.8
2024-06-13,SEA,14.4,9.4,20.0,0.0,12.6
2024-06-14,SEA,14.1,8.9,17.8,0.3,18.4
2024-06-15,SEA,12.2,8.9,15.6,0.0,22.0
2024-06-16,SEA,12.0,8.3,17.8,0.0,10.8
2024-06-17,SEA,12.6,10.0,16.1,1.0,12.2
2024-06-18,SEA,12.9,9.4,19.4,0.0,9.4
2024-06-19,SEA,16.5,9.4,26.1,0.0,14.8
2024-06-20,SEA,20.6,13.3,28.9,0.0,14.0
2024-06-21,SEA,22.1,14.4,30.0,0.0,8.3
2024-06-22,SEA,19.4,13.3,23.9,0.0,14.4
2024-06-23,SEA,16.8,12.2,19.4,0.0,19.4
2024-06-24,SEA,15.1,11.1,21.1,0.0,11.2
2024-06-25,SEA,17.6,12.2,26.7,0.0,13.3
2024-06-26,SEA,18.4,12.8,21.1,0.3,16.9
2024-06-27,SEA,14.7,12.8,18.9,0.5,16.6
2024-06-28,SEA,14.9,12.2,21.7,0.0,9.4
2024-06-29,SEA,18.3,12.8,23.9,0.0,8.3
2024-06-30,SEA,17.9,15.0,24.4,0.0,11.9
2024-07-01,SEA,19.0,15.0,24.4,0.0,6.8
2024-07-02,SEA,16.7,12.2,21.7,0.0,10.1
2024-07-03,SEA,16.3,11.7,24.4,0.0,10.8
2024-07-04,SEA,20.1,13.3,28.3,0.0,14.0
2024-07-05,SEA,22.6,13.9,31.7,0.0,11.5
2024-07-06,SEA,25.1,16.1,32.8,0.0,11.5
2024-07-07,SEA,25.4,16.7,33.9,0.0,10.4
2024-07-08,SEA,27.4,19.4,35.0,0.0,11.5
2024-07-09,SEA,27.1,17.8,36.7,0.0,9.4
2024-07-10,SEA,25.1,16.1,31.1,0.0,12.6
2024-07-11,SEA,21.9,13.9,28.3,0.0,10.8
2024-07-12,SEA,20.6,13.3,28.3,0.0,9.7
2024-07-13,SEA,22.9,15.6,31.1,0.0,10.8
2024-07-14,SEA,23.3,14.4,28.3,0.0,10.8
2024-07-15,SEA,18.1,13.3,26.7,0.0,10.1
2024-07-16,SEA,22.1,14.4,31.1,0.0,10.8
2024-07-17,SEA,23.3,16.1,28.3,0.0,11.2
2024-07-18,SEA,19.8,13.9,28.3,0.0,11.5
2024-07-19,SEA,20.4,13.9,28.9,0.0,10.1
2024-07-20,SEA,22.9,16.7,31.1,0.0,13.7
2024-07-21,SEA,21.4,15.0,25.0,0.0,9.7
2024-07-22,SEA,17.6,13.9,20.0,0.0,13.0
2024-07-23,SEA,17.8,14.4,24.4,0.0,15.1
2024-07-24,SEA,18.4,12.2,25.0,0.0,11.5
2024-07-25,SEA,17.6,13.9,22.8,0.0,11.5
2024-07-26,SEA,18.2,11.1,25.6,0.0,13.7
2024-07-27,SEA,19.1,13.9,25.6,0.0,10.4
2024-07-28,SEA,17.9,13.3,20.6,0.0,13.7
2024-07-29,SEA,17.2,14.4,20.6,3.3,14.8
2024-07-30,SEA,18.2,16.1,24.4,0.8,15.1
2024-07-31,SEA,19.3,15.0,26.7,0.0,10.8
2024-08-01,SEA,21.7,16.7,30.6,0.0,14.8
2024-08-02,SEA,23.6,17.2,30.0,0.0,10.1
2024-08-03,SEA,20.4,13.9,27.8,0.0,9.0
2024-08-04,SEA,20.6,13.9,29.4,0.0,10.4
2024-08-05,SEA,19.6,13.3,25.0,0.0,13.3
2024-08-06,SEA,16.9,13.3,21.1,0.0,10.8
2024-08-07,SEA,17.5,12.2,26.7,0.0,10.4
2024-08-08,SEA,21.7,13.9,30.6,0.0,9.0
2024-08-09,SEA,22.6,16.1,28.9,0.0,6.1
2024-08-10,SEA,19.8,14.4,25.0,0.0,13.3
2024-08-11,SEA,18.0,15.0,21.7,0.0,12.2
2024-08-12,SEA,17.3,13.9,22.8,0.0,14.0
2024-08-13,SEA,17.8,15.0,21.7,0.0,12.2
2024-08-14,SEA,18.5,15.6,25.0,0.0,9.4
2024-08-15,SEA,19.1,14.4,23.3,0.0,12.6
2024-08-16,SEA,18.2,15.0,23.9,0.0,10.1
2024-08-17,SEA,19.3,13.3,26.1,11.9,16.2
2024-08-18,SEA,20.1,15.6,25.6,0.0,10.8
2024-08-19,SEA,18.2,13.3,25.0,0.0,10.8
2024-08-20,SEA,16.9,14.4,20.0,4.3,8.3
2024-08-21,SEA,16.9,14.4,20.6,0.0,9.4
2024-08-22,SEA,17.2,15.0,21.1,2.5,7.2
2024-08-23,SEA,15.6,12.8,15.0,11.2,13.0
2024-08-24,SEA,13.5,12.8,16.7,8.6,18.4
2024-08-25,SEA,16.2,13.3,22.8,0.0,7.9
2024-08-26,SEA,17.6,12.8,21.7,1.5,8.6
2024-08-27,SEA,16.4,12.2,20.0,2.0,14.0
2024-08-28,SEA,15.2,10.0,21.1,0.0,13.3
2024-08-29,SEA,17.0,11.7,26.1,0.0,14.4
2024-08-30,SEA,20.0,14.4,28.3,0.0,11.9
2024-08-31,SEA,21.8,15.6,28.9,0.0,12.2
2024-09-01,SEA,21.8,16.1,27.8,0.0,8.3
2024-09-02,SEA,18.4,15.0,21.1,0.0,11.9
2024-09-03,SEA,17.3,15.0,22.2,0.0,9.4
2024-09-04,SEA,18.1,13.3,25.6,0.0,13.3
2024-09-05,SEA,21.7,15.0,32.2,0.0,9.0
2024-09-06,SEA,23.9,16.1,31.1,0.0,10.8
2024-09-07,SEA,22.6,17.2,25.0,0.0,7.9
2024-09-08,SEA,19.1,14.4,23.9,0.0,11.5
2024-09-09,SEA,17.2,14.4,19.4,0.0,9.0
2024-09-10,SEA,16.2,12.2,21.7,0.0,10.4
2024-09-11,SEA,15.2,11.7,19.4,6.1,7.9
2024-09-12,SEA,15.4,12.8,20.0,0.0,8.6
2024-09-13,SEA,14.8,11.1,17.8,1.0,9.0
2024-09-14,SEA,15.1,13.3,18.9,2.3,10.4
2024-09-15,SEA,13.9,11.7,17.8,0.5,10.8
2024-09-16,SEA,14.4,10.0,20.0,0.0,9.7
2024-09-17,SEA,14.8,11.7,17.2,0.0,9.0
2024-09-18,SEA,15.6,12.8,21.1,0.0,9.0
2024-09-19,SEA,15.3,11.1,20.0,0.0,7.2
2024-09-20,SEA,14.2,11.7,17.8,0.5,7.9
2024-09-21,SEA,14.4,8.3,21.1,0.0,6.8
2024-09-22,SEA,15.8,10.6,21.1,0.0,6.5
2024-09-23,SEA,18.2,15.6,22.8,0.0,9.0
2024-09-24,SEA,18.4,14.4,25.6,0.0,7.2
2024-09-25,SEA,18.0,12.8,18.3,2.5,15.5
2024-09-26,SEA,14.1,10.6,20.0,2.0,12.2
2024-09-27,SEA,15.3,11.1,18.9,0.8,16.6
2024-09-28,SEA,12.9,9.4,16.7,0.0,11.5
2024-09-29,SEA,12.5,9.4,17.2,0.0,10.8
2024-09-30,SEA,13.2,8.9,19.4,0.0,11.9
2024-10-01,SEA,13.2,7.8,20.0,0.0,9.7
2024-10-02,SEA,13.9,10.0,17.2,0.0,13.0
2024-10-03,SEA,12.3,6.7,18.9,0.0,11.2
2024-10-04,SEA,12.3,8.9,16.1,10.7,15.5
2024-10-05,SEA,12.7,9.4,17.8,0.0,11.2
2024-10-06,SEA,12.5,7.8,19.4,0.0,8.3
2024-10-07,SEA,15.2,9.4,23.9,0.0,6.1
2024-10-08,SEA,16.7,12.2,18.9,9.1,13.3
2024-10-09,SEA,14.5,11.7,16.1,0.0,9.4
2024-10-10,SEA,12.1,8.3,15.0,0.0,14.4
2024-10-11,SEA,10.6,8.3,14.4,0.0,6.8
2024-10-12,SEA,11.5,7.2,18.9,0.0,5.0
2024-10-13,SEA,15.1,10.0,22.2,0.0,9.4
2024-10-14,SEA,16.1,12.8,18.9,0.5,9.4
2024-10-15,SEA,13.6,10.6,15.0,0.8,10.8
2024-10-16,SEA,12.8,8.3,16.1,1.0,19.8
2024-10-17,SEA,9.4,7.2,12.8,1.3,9.7
2024-10-18,SEA,8.9,6.7,11.7,1.8,13.0
2024-10-19,SEA,13.9,11.1,18.3,3.3,23.0
2024-10-20,SEA,15.9,10.0,18.9,0.8,15.8
2024-10-21,SEA,11.1,8.9,12.2,5.1,10.8
2024-10-22,SEA,10.1,6.7,13.9,0.0,11.5
2024-10-23,SEA,8.6,6.1,11.7,0.0,6.8
2024-10-24,SEA,9.0,7.2,12.8,0.0,12.2
2024-10-25,SEA,9.2,6.1,15.0,0.5,14.4
2024-10-26,SEA,13.3,11.7,16.1,9.7,15.8
2024-10-27,SEA,12.2,8.3,13.9,17.3,22.0
2024-10-28,SEA,9.8,8.3,12.8,0.3,20.2
2024-10-29,SEA,9.7,6.7,12.2,0.0,11.2
2024-10-30,SEA,8.2,5.6,10.6,5.8,12.6
2024-10-31,SEA,7.3,5.0,10.6,9.4,9.7
2024-11-01,SEA,8.1,7.2,10.6,15.0,15.8
2024-11-02,SEA,9.6,7.2,11.7,3.6,13.0
2024-11-03,SEA,8.5,7.2,11.1,0.3,8.6
2024-11-04,SEA,9.9,6.7,12.8,7.6,22.3
2024-11-05,SEA,8.4,5.6,11.7,0.0,10.1
2024-11-06,SEA,8.1,5.0,12.8,0.0,5.8
2024-11-07,SEA,8.1,3.3,15.0,0.0,5.8
2024-11-08,SEA,11.3,7.2,16.1,0.0,11.2
2024-11-09,SEA,10.8,8.3,11.7,1.5,5.8
2024-11-10,SEA,9.9,8.9,12.8,8.4,9.0
2024-11-11,SEA,10.4,8.3,11.1,18.5,19.4
2024-11-12,SEA,9.2,8.3,11.7,3.0,19.1
2024-11-13,SEA,10.7,8.9,12.8,11.9,17.3
2024-11-14,SEA,9.3,6.1,10.0,5.8,18.4
2024-11-15,SEA,6.6,2.8,8.9,1.5,6.1
2024-11-16,SEA,4.6,2.2,7.8,5.6,13.0
2024-11-17,SEA,7.7,4.4,9.4,0.8,25.6
2024-11-18,SEA,5.3,3.9,6.1,1.8,17.6
2024-11-19,SEA,4.6,2.2,8.9,6.9,24.1
2024-11-20,SEA,8.1,5.6,12.8,2.5,16.9
2024-11-21,SEA,7.9,5.0,10.0,0.3,9.0
2024-11-22,SEA,8.8,6.1,15.0,8.1,20.9
2024-11-23,SEA,8.4,5.0,10.0,0.0,13.7
2024-11-24,SEA,6.7,5.6,7.8,6.6,11.9
2024-11-25,SEA,7.1,6.1,8.9,12.4,7.6
2024-11-26,SEA,6.7,5.0,7.2,0.0,7.6
2024-11-27,SEA,6.1,2.8,7.2,1.3,5.0
2024-11-28,SEA,3.6,0.0,6.1,0.0,5.4
2024-11-29,SEA,2.8,1.1,6.1,0.0,7.9
2024-11-30,SEA,3.4,1.1,6.7,0.0,7.2
2024-12-01,SEA,4.4,0.6,8.9,0.0,8.6
2024-12-02,SEA,2.6,-1.0,13.3,0.0,6.1
2024-12-03,SEA,2.2,-2.1,6.1,0.0,7.6
2024-12-04,SEA,0.0,-1.6,3.3,0.0,6.1
2024-12-05,SEA,2.7,-1.0,10.6,0.0,6.8
2024-12-06,SEA,6.6,2.8,9.4,0.0,7.9
2024-12-07,SEA,9.1,6.7,10.6,14.0,20.5
2024-12-08,SEA,7.3,5.6,8.3,1.0,13.7
2024-12-09,SEA,6.4,2.2,8.9,0.0,9.0
2024-12-10,SEA,3.5,0.0,6.7,0.0,9.0
2024-12-11,SEA,4.3,2.2,11.1,0.0,6.5
2024-12-12,SEA,6.0,2.2,7.8,0.8,9.4
2024-12-13,SEA,6.0,5.0,7.8,13.2,15.5
2024-12-14,SEA,7.7,3.9,10.0,3.0,27.4
2024-12-15,SEA,5.7,3.9,8.3,0.0,16.2
2024-12-16,SEA,6.1,3.9,9.4,5.8,11.5
2024-12-17,SEA,6.4,5.6,13.3,22.4,15.8
2024-12-18,SEA,9.9,7.8,12.8,8.4,22.7
2024-12-19,SEA,9.2,6.7,12.8,5.3,7.2
2024-12-20,SEA,10.6,7.2,15.0,0.0,9.4
2024-12-21,SEA,10.1,6.7,14.4,7.9,14.4
2024-12-22,SEA,7.8,6.1,11.7,7.6,16.9
2024-12-23,SEA,9.4,7.2,12.8,2.0,16.9
2024-12-24,SEA,10.1,4.4,10.6,0.8,18.0
2024-12-25,SEA,6.0,3.3,7.2,21.8,16.6
2024-12-26,SEA,7.5,6.1,10.6,4.1,24.1
2024-12-27,SEA,7.3,6.1,8.9,14.0,12.2
2024-12-28,SEA,8.4,7.2,10.0,4.6,24.1
2024-12-29,SEA,7.4,3.9,8.3,2.8,12.6
2024-12-30,SEA,5.6,3.9,7.2,0.0,16.9
2024-12-31,SEA,5.1,1.7,7.2,0.0,8.6
2025-01-01,SEA,4.8,2.8,6.7,1.0,7.2
2025-01-02,SEA,5.3,3.3,7.2,1.3,10.4
2025-01-03,SEA,6.1,3.9,7.8,12.2,13.7
2025-01-04,SEA,6.2,3.3,8.3,6.1,11.5
2025-01-05,SEA,7.9,6.7,9.4,0.0,12.2
2025-01-06,SEA,7.1,5.0,7.8,0.0,11.9
2025-01-07,SEA,4.8,3.3,6.7,0.3,7.6
2025-01-08,SEA,6.6,5.0,10.0,1.0,9.4
2025-01-09,SEA,6.9,3.3,11.1,0.0,7.6
2025-01-10,SEA,7.4,5.6,8.9,3.6,12.2
2025-01-11,SEA,6.3,2.2,7.8,0.0,7.9
2025-01-12,SEA,4.2,1.7,6.1,0.3,6.8
2025-01-13,SEA,3.2,0.0,5.0,0.0,5.8
2025-01-14,SEA,2.7,1.1,5.0,0.0,7.2
2025-01-15,SEA,3.2,1.7,5.0,0.0,6.1
2025-01-16,SEA,2.8,0.6,6.1,0.8,7.9
2025-01-17,SEA,3.9,0.0,6.1,0.0,7.6
2025-01-18,SEA,1.4,-2.7,6.1,0.0,9.0
2025-01-19,SEA,1.9,-2.1,5.6,0.0,11.5
2025-01-20,SEA,2.8,-2.1,6.1,0.0,10.4
2025-01-21,SEA,1.8,-3.2,6.1,0.0,5.8
2025-01-22,SEA,1.6,-2.7,6.7,0.0,10.8
2025-01-23,SEA,1.8,-3.2,5.6,0.0,7.6
2025-01-24,SEA,4.2,0.0,6.1,0.0,14.8
2025-01-25,SEA,2.7,-1.6,6.7,0.0,19.8
2025-01-26,SEA,1.9,-3.2,6.7,0.0,5.8
2025-01-27,SEA,2.5,-1.6,8.3,0.0,10.1
2025-01-28,SEA,2.3,-3.2,8.3,0.0,5.4
2025-01-29,SEA,2.7,-2.1,8.3,0.0,5.4
2025-01-30,SEA,3.2,0.0,6.1,4.3,13.7
2025-01-31,SEA,6.2,3.9,10.0,18.0,18.7
