Passenger_ID,Flight_ID,Price_USD,Travel_Purpose,Seat_Class,Bags_Checked,Check_in_Method,Seat_Selected,Booking_Days_In_Advance,No_Show,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact,date,Airport,temp,tmin,tmax,prcp,wspd,Route
P1937,F1548,348.07,Family,First,0,Online,Middle,48,0,American Airlines,ORD,ATL,2024-06-14 04:26:00,2024-06-14,04:26:00,130,On-time,526,5,0,2024-06-14,ORD,25.2,15.6,30.0,0.0,14.0,ORD-ATL
P1938,F596,315.96,Leisure,Economy,1,Online,Window,46,0,Southwest,ORD,ORD,2023-05-04 10:04:00,2023-05-04,10:04:00,208,On-time,754,10,0,2023-05-04,ORD,12.6,5.6,22.2,0.0,12.2,ORD-ORD
P1939,F244,196.86,Emergency,Economy,3,Online,Middle,45,0,Delta,SEA,LAX,2024-01-03 00:03:00,2024-01-03,00:03:00,130,On-time,932,4,0,2024-01-03,SEA,7.2,5.0,10.0,2.5,11.9,SEA-LAX
P1940,F752,292.36,Emergency,Economy,1,Mobile App,Window,74,0,JetBlue,LAX,JFK,2024-10-27 18:28:00,2024-10-27,18:28:00,246,On-time,1355,12,0,2024-10-27,LAX,17.8,15.0,25.0,0.0,9.4,LAX-JFK
P1941,F1410,433.95,Family,Economy,2,Desk,Aisle,52,0,JetBlue,DFW,DFW,2023-06-02 20:00:00,2023-06-02,20:00:00,196,Delayed,1069,1,0,2023-06-02,DFW,27.6,21.7,32.2,0.0,13.1,DFW-DFW
P1942,F576,110.63,Leisure,Economy,0,Mobile App,Window,28,0,Delta,SFO,ORD,2023-06-25 17:53:00,2023-06-25,17:53:00,165,On-time,1768,10,0,2023-06-25,SFO,15.4,12.8,18.3,0.0,20.9,SFO-ORD
P1943,F1045,154.52,Business,Economy,1,Airport Kiosk,Aisle,81,0,United,LAX,JFK,2023-04-25 22:08:00,2023-04-25,22:08:00,183,On-time,728,18,1,2023-04-25,LAX,16.1,13.9,19.4,0.0,14.0,LAX-JFK
P1944,F457,399.69,Family,Economy,1,Mobile App,Middle,92,0,Delta,DEN,SFO,2025-04-09 22:41:00,2025-04-09,22:41:00,154,Delayed,1227,10,1,2025-04-09,DEN,14.6,4.4,22.8,0.0,24.1,DEN-SFO
P1945,F1243,245.58,Emergency,Business,0,Airport Kiosk,Window,95,0,JetBlue,DEN,ORD,2024-10-25 21:02:00,2024-10-25,21:02:00,222,On-time,1005,3,1,2024-10-25,DEN,9.3,0.0,18.9,0.0,13.7,DEN-ORD
P1946,F824,283.29,Business,Business,1,Online,Aisle,101,0,Southwest,LAX,JFK,2025-03-14 06:31:00,2025-03-14,06:31:00,288,Delayed,988,16,0,2025-03-14,LAX,10.2,8.9,11.1,1.0,14.4,LAX-JFK
P1947,F1139,346.69,Leisure,Economy,1,Desk,Aisle,32,0,United,SEA,DFW,2023-10-03 14:23:00,2023-10-03,14:23:00,236,On-time,812,3,0,2023-10-03,SEA,13.2,11.7,17.8,1.0,9.0,SEA-DFW
P1948,F452,405.36,Family,Economy,0,Online,Middle,19,0,United,LAX,JFK,2023-11-21 16:13:00,2023-11-21,16:13:00,65,Delayed,1540,9,1,2023-11-21,LAX,19.0,10.6,27.8,0.0,7.2,LAX-JFK
P1949,F1904,430.74,Emergency,Economy,1,Online,Middle,99,0,United,ORD,DEN,2024-12-24 15:16:00,2024-12-24,15:16:00,167,Delayed,894,8,0,2024-12-24,ORD,2.2,-1.0,3.3,0.0,13.0,ORD-DEN
P1950,F1583,468.86,Emergency,Economy,1,Online,Middle,32,0,American Airlines,JFK,SFO,2024-06-06 09:17:00,2024-06-06,09:17:00,218,On-time,1350,0,1,2024-06-06,JFK,23.2,20.6,28.9,14.7,14.0,JFK-SFO
P1951,F721,235.3,Business,Economy,1,Airport Kiosk,Middle,14,0,JetBlue,ATL,LAX,2024-02-01 16:49:00,2024-02-01,16:49:00,227,On-time,906,1,0,2024-02-01,ATL,7.5,0.6,17.2,0.0,9.7,ATL-LAX
P1952,F319,369.31,Leisure,Premium Economy,0,Mobile App,Middle,108,0,United,SEA,SEA,2023-06-02 18:08:00,2023-06-02,18:08:00,190,On-time,1220,0,0,2023-06-02,SEA,15.2,10.0,22.2,0.0,7.9,SEA-SEA
P1953,F936,352.56,Family,Economy,0,Online,Aisle,79,0,Delta,ATL,DFW,2025-04-18 12:54:00,2025-04-18,12:54:00,211,Delayed,1271,0,0,2025-04-18,ATL,20.4,12.2,28.9,0.0,11.9,ATL-DFW
P1954,F1023,164.14,Family,Economy,0,Desk,Window,73,0,JetBlue,DEN,SFO,2023-12-22 14:30:00,2023-12-22,14:30:00,238,On-time,1384,5,0,2023-12-22,DEN,5.9,-2.7,15.0,0.0,15.1,DEN-SFO
P1955,F1667,353.17,Business,Premium Economy,0,Airport Kiosk,Aisle,69,0,JetBlue,JFK,JFK,2024-10-04 16:23:00,2024-10-04,16:23:00,196,On-time,1316,2,0,2024-10-04,JFK,18.4,13.9,23.3,0.0,9.0,JFK-JFK
P1956,F1940,301.58,Business,Premium Economy,1,Airport Kiosk,Window,43,0,Delta,SFO,DEN,2024-07-15 07:02:00,2024-07-15,07:02:00,175,On-time,1323,4,0,2024-07-15,SFO,16.2,13.3,21.1,0.0,18.0,SFO-DEN
P1957,F854,404.99,Business,Economy,0,Mobile App,Window,29,0,American Airlines,LAX,DFW,2024-01-04 06:30:00,2024-01-04,06:30:00,165,On-time,799,13,0,2024-01-04,LAX,14.1,11.1,18.3,0.0,15.1,LAX-DFW
P1958,F1541,190.31,Leisure,Economy,2,Mobile App,Window,54,0,JetBlue,SFO,LAX,2024-02-28 12:15:00,2024-02-28,12:15:00,174,On-time,1310,4,1,2024-02-28,SFO,11.6,6.7,18.3,0.0,9.4,SFO-LAX
P1959,F513,481.25,Emergency,Economy,1,Online,Middle,42,1,American Airlines,DFW,LAX,2023-05-22 03:17:00,2023-05-22,03:17:00,171,On-time,1432,3,0,2023-05-22,DFW,22.4,16.1,28.3,0.0,8.0,DFW-LAX
P1960,F1278,479.88,Leisure,Economy,1,Desk,Middle,5,0,Southwest,SFO,JFK,2024-04-21 00:34:00,2024-04-21,00:34:00,113,Delayed,893,6,0,2024-04-21,SFO,15.7,11.7,22.2,0.0,17.6,SFO-JFK
P1961,F1471,390.8,Emergency,Economy,0,Online,Aisle,105,0,United,DFW,SFO,2024-11-08 02:45:00,2024-11-08,02:45:00,129,On-time,1123,10,0,2024-11-08,DFW,19.8,16.7,21.7,,19.0,DFW-SFO
P1962,F1146,385.97,Leisure,Premium Economy,2,Mobile App,Aisle,77,0,United,ORD,LAX,2024-09-28 03:43:00,2024-09-28,03:43:00,197,On-time,1024,31,1,2024-09-28,ORD,20.5,18.3,22.2,0.0,28.4,ORD-LAX
P1963,F1524,368.38,Emergency,Economy,1,Mobile App,Window,77,0,American Airlines,JFK,ORD,2023-11-30 20:26:00,2023-11-30,20:26:00,179,On-time,1280,3,0,2023-11-30,JFK,4.0,0.0,9.4,0.0,17.6,JFK-ORD
P1964,F438,269.7,Business,Business,0,Online,Middle,49,0,American Airlines,JFK,SFO,2024-09-25 09:37:00,2024-09-25,09:37:00,170,On-time,1420,5,0,2024-09-25,JFK,18.2,16.7,20.6,0.3,17.3,JFK-SFO
P1965,F288,477.29,Emergency,Economy,2,Desk,Aisle,24,0,American Airlines,JFK,LAX,2024-04-24 01:07:00,2024-04-24,01:07:00,52,On-time,1230,36,0,2024-04-24,JFK,12.8,9.4,20.0,0.5,23.4,JFK-LAX
P1966,F22,350.73,Business,Economy,2,Mobile App,Window,86,0,American Airlines,SFO,JFK,2023-10-04 23:24:00,2023-10-04,23:24:00,146,On-time,1417,10,0,2023-10-04,SFO,20.9,16.1,32.2,0.0,3.6,SFO-JFK
P1967,F1201,208.37,Leisure,Business,1,Mobile App,Window,14,0,United,JFK,JFK,2025-03-02 00:32:00,2025-03-02,00:32:00,227,On-time,1356,1,0,2025-03-02,JFK,-0.5,-4.9,3.3,0.0,30.6,JFK-JFK
P1968,F358,319.04,Business,Economy,2,Desk,Window,90,0,Delta,ATL,DFW,2023-11-11 05:14:00,2023-11-11,05:14:00,304,On-time,1111,10,0,2023-11-11,ATL,12.2,10.6,13.3,16.3,19.8,ATL-DFW
P1969,F1853,452.82,Business,Economy,1,Online,Window,32,0,Delta,ORD,DEN,2024-04-30 03:48:00,2024-04-30,03:48:00,145,On-time,1095,13,0,2024-04-30,ORD,15.8,10.0,23.3,0.0,12.2,ORD-DEN
P1970,F287,472.54,Family,Premium Economy,0,Desk,Window,62,0,Southwest,JFK,DFW,2023-07-23 07:18:00,2023-07-23,07:18:00,135,On-time,1116,12,0,2023-07-23,JFK,25.2,20.0,30.0,0.0,15.5,JFK-DFW
P1971,F1368,262.77,Emergency,Economy,0,Online,Middle,119,0,Southwest,SFO,DEN,2025-04-14 03:52:00,2025-04-14,03:52:00,89,On-time,764,15,0,2025-04-14,SFO,15.1,10.0,19.4,0.0,17.3,SFO-DEN
P1972,F171,402.8,Leisure,Economy,2,Desk,Middle,64,0,Delta,JFK,JFK,2024-06-27 12:05:00,2024-06-27,12:05:00,107,On-time,930,9,0,2024-06-27,JFK,24.3,21.1,30.6,14.5,19.4,JFK-JFK
P1973,F874,497.32,Leisure,Economy,0,Mobile App,Window,67,0,JetBlue,ATL,LAX,2024-11-26 07:12:00,2024-11-26,07:12:00,121,On-time,559,12,0,2024-11-26,ATL,16.1,7.8,17.8,3.8,15.1,ATL-LAX
P1974,F124,388.23,Family,Premium Economy,1,Online,Middle,5,0,United,ORD,JFK,2023-05-10 12:29:00,2023-05-10,12:29:00,228,On-time,904,19,0,2023-05-10,ORD,17.7,9.4,27.2,0.0,8.3,ORD-JFK
P1975,F225,324.92,Emergency,Business,1,Online,Aisle,63,0,Southwest,DEN,JFK,2024-04-12 15:28:00,2024-04-12,15:28:00,292,On-time,859,22,0,2024-04-12,DEN,12.8,2.2,25.0,0.0,18.0,DEN-JFK
P1976,F907,340.44,Business,Economy,1,Online,Window,19,0,Southwest,ORD,DEN,2025-01-01 08:07:00,2025-01-01,08:07:00,252,Delayed,1716,7,0,2025-01-01,ORD,-0.4,-4.3,1.1,0.0,21.2,ORD-DEN
P1977,F1049,365.85,Leisure,Economy,3,Airport Kiosk,Window,61,0,Delta,JFK,LAX,2025-01-11 07:21:00,2025-01-11,07:21:00,124,On-time,1425,16,0,2025-01-11,JFK,1.5,-1.0,3.3,0.8,22.0,JFK-LAX
P1978,F1768,395.95,Business,Economy,1,Desk,Aisle,1,0,American Airlines,ATL,JFK,2024-04-21 15:58:00,2024-04-21,15:58:00,170,On-time,1626,9,0,2024-04-21,ATL,14.0,10.0,15.6,13.2,17.6,ATL-JFK
P1979,F745,182.62,Business,Business,0,Desk,Window,41,0,American Airlines,SEA,JFK,2024-08-01 17:00:00,2024-08-01,17:00:00,155,On-time,1499,11,0,2024-08-01,SEA,21.7,16.7,30.6,0.0,14.8,SEA-JFK
P1980,F752,431.94,Emergency,Economy,1,Airport Kiosk,Middle,90,0,JetBlue,LAX,JFK,2024-10-27 18:28:00,2024-10-27,18:28:00,246,On-time,1355,12,0,2024-10-27,LAX,17.8,15.0,25.0,0.0,9.4,LAX-JFK
P1981,F1671,402.35,Family,Premium Economy,2,Airport Kiosk,Aisle,119,0,United,DEN,SEA,2023-06-15 06:00:00,2023-06-15,06:00:00,114,On-time,1060,6,0,2023-06-15,DEN,18.6,12.8,24.4,7.1,14.0,DEN-SEA
P1982,F1980,343.9,Emergency,Economy,0,Airport Kiosk,Middle,85,0,United,DEN,DEN,2025-02-22 20:21:00,2025-02-22,20:21:00,142,On-time,1008,1,1,2025-02-22,DEN,1.9,-6.0,15.0,0.0,14.4,DEN-DEN
P1983,F1310,433.64,Leisure,Premium Economy,1,Mobile App,Middle,107,0,Southwest,LAX,DFW,2024-07-12 11:55:00,2024-07-12,11:55:00,224,On-time,1565,13,1,2024-07-12,LAX,19.0,17.2,21.7,0.0,12.2,LAX-DFW
P1984,F1692,497.4,Leisure,Business,1,Airport Kiosk,Window,97,0,JetBlue,JFK,JFK,2024-08-05 08:14:00,2024-08-05,08:14:00,211,On-time,722,1,0,2024-08-05,JFK,26.6,22.2,31.7,0.0,14.4,JFK-JFK
P1985,F360,438.08,Business,Premium Economy,0,Online,Window,107,1,United,JFK,DFW,2025-02-16 17:07:00,2025-02-16,17:07:00,152,On-time,1378,38,1,2025-02-16,JFK,4.8,2.2,11.1,27.9,26.3,JFK-DFW
P1986,F1230,482.67,Emergency,Economy,2,Mobile App,Middle,33,0,American Airlines,DFW,DFW,2024-07-18 10:27:00,2024-07-18,10:27:00,240,Cancelled,1525,8,0,2024-07-18,DFW,28.0,23.9,31.7,2.8,11.4,DFW-DFW
P1987,F1986,439.92,Business,Business,2,Desk,Aisle,111,0,United,SFO,DEN,2023-07-12 11:54:00,2023-07-12,11:54:00,207,On-time,1275,16,0,2023-07-12,SFO,15.2,12.8,18.9,0.0,22.3,SFO-DEN
P1988,F1409,513.6,Leisure,First,2,Online,Middle,30,0,Delta,SEA,LAX,2024-09-08 20:55:00,2024-09-08,20:55:00,167,On-time,697,17,0,2024-09-08,SEA,19.1,14.4,23.9,0.0,11.5,SEA-LAX
P1989,F31,359.05,Family,Business,1,Online,Aisle,61,0,United,ORD,SFO,2025-04-03 20:33:00,2025-04-03,20:33:00,261,Cancelled,1373,10,1,2025-04-03,ORD,11.4,4.4,13.3,0.0,19.4,ORD-SFO
P1990,F1520,393.98,Business,Economy,1,Online,Aisle,95,0,American Airlines,SEA,SFO,2023-05-02 02:54:00,2023-05-02,02:54:00,192,Cancelled,652,1,0,2023-05-02,SEA,12.7,10.0,21.1,0.3,14.0,SEA-SFO
P1991,F682,241.54,Family,Economy,1,Mobile App,Window,88,0,American Airlines,JFK,JFK,2024-06-10 12:34:00,2024-06-10,12:34:00,249,On-time,1200,6,0,2024-06-10,JFK,21.3,17.2,25.0,0.0,20.2,JFK-JFK
P1992,F1271,353.23,Emergency,Premium Economy,1,Mobile App,Window,113,0,Delta,SEA,DFW,2024-10-31 16:48:00,2024-10-31,16:48:00,199,Delayed,1488,9,1,2024-10-31,SEA,7.3,5.0,10.6,9.4,9.7,SEA-DFW
P1993,F577,422.59,Emergency,Economy,2,Mobile App,Window,98,0,United,ORD,ATL,2024-04-21 10:55:00,2024-04-21,10:55:00,106,On-time,1592,1,0,2024-04-21,ORD,6.5,0.6,14.4,0.0,13.3,ORD-ATL
P1994,F594,308.95,Leisure,Economy,1,Desk,Middle,20,0,JetBlue,DFW,JFK,2023-10-11 14:27:00,2023-10-11,14:27:00,263,On-time,1374,16,1,2023-10-11,DFW,21.5,18.9,24.4,0.0,21.8,DFW-JFK
P1995,F1669,338.33,Family,Economy,0,Desk,Aisle,71,0,Southwest,ATL,DEN,2025-03-16 09:10:00,2025-03-16,09:10:00,170,On-time,863,5,0,2025-03-16,ATL,20.4,9.4,23.3,11.2,22.0,ATL-DEN
P1996,F1701,175.89,Family,Economy,1,Online,Middle,31,0,JetBlue,JFK,SEA,2025-03-24 09:44:00,2025-03-24,09:44:00,143,Cancelled,1104,2,0,2025-03-24,JFK,6.5,4.4,10.0,21.1,18.4,JFK-SEA
P1997,F32,249.04,Business,Business,2,Airport Kiosk,Window,16,0,Southwest,SEA,JFK,2023-08-02 20:57:00,2023-08-02,20:57:00,167,On-time,456,6,0,2023-08-02,SEA,21.8,15.6,28.9,0.0,11.2,SEA-JFK
P1998,F575,314.84,Family,Economy,2,Airport Kiosk,Middle,80,0,American Airlines,SFO,JFK,2023-09-20 02:20:00,2023-09-20,02:20:00,233,On-time,1007,3,0,2023-09-20,SFO,17.5,14.4,22.8,0.0,10.4,SFO-JFK
P1999,F387,456.74,Family,Premium Economy,1,Airport Kiosk,Aisle,92,0,Delta,SFO,JFK,2024-12-21 19:33:00,2024-12-21,19:33:00,217,On-time,1310,2,0,2024-12-21,SFO,12.6,10.0,15.0,2.8,9.4,SFO-JFK
P2000,F1340,467.32,Leisure,First,4,Online,Middle,28,0,American Airlines,SFO,ORD,2024-02-19 21:44:00,2024-02-19,21:44:00,156,On-time,1647,5,0,2024-02-19,SFO,14.4,12.2,17.8,5.8,36.4,SFO-ORD
P2001,F1000,210.69,Emergency,Economy,0,Mobile App,Window,71,0,Southwest,DFW,JFK,2023-12-05 07:04:00,2023-12-05,07:04:00,106,On-time,1215,8,1,2023-12-05,DFW,12.3,4.4,21.1,0.0,7.1,DFW-JFK
P2002,F718,434.63,Emergency,Premium Economy,1,Desk,Middle,38,0,United,LAX,JFK,2025-04-15 11:51:00,2025-04-15,11:51:00,157,Delayed,1500,9,0,2025-04-15,LAX,14.1,12.8,16.7,0.0,12.6,LAX-JFK
P2003,F17,544.03,Emergency,First,0,Airport Kiosk,Aisle,52,0,American Airlines,SFO,LAX,2024-01-18 03:57:00,2024-01-18,03:57:00,136,On-time,1474,9,0,2024-01-18,SFO,11.2,8.3,15.6,0.0,3.6,SFO-LAX
P2004,F301,433.63,Family,Economy,3,Airport Kiosk,Middle,60,0,United,DFW,DEN,2023-05-18 13:02:00,2023-05-18,13:02:00,162,Delayed,502,11,0,2023-05-18,DFW,24.6,18.3,31.1,0.0,10.4,DFW-DEN
P2005,F78,340.19,Leisure,Economy,3,Online,Middle,67,0,Southwest,SFO,DFW,2023-12-31 19:41:00,2023-12-31,19:41:00,113,On-time,1532,4,0,2023-12-31,SFO,12.1,9.4,14.4,0.0,4.7,SFO-DFW
P2006,F345,420.71,Leisure,Economy,1,Desk,Middle,87,0,JetBlue,SFO,LAX,2024-04-03 23:05:00,2024-04-03,23:05:00,189,On-time,837,11,0,2024-04-03,SFO,12.8,10.6,15.0,0.0,22.0,SFO-LAX
P2007,F574,50.66,Emergency,Economy,2,Desk,Middle,4,0,Delta,JFK,SEA,2024-12-12 10:03:00,2024-12-12,10:03:00,214,Delayed,1177,0,1,2024-12-12,JFK,5.8,-0.5,6.7,0.0,34.2,JFK-SEA
P2008,F1717,455.73,Family,Economy,0,Online,Aisle,65,0,Delta,DFW,DFW,2024-06-09 08:34:00,2024-06-09,08:34:00,213,On-time,1294,8,0,2024-06-09,DFW,29.4,24.4,34.4,0.0,16.1,DFW-DFW
P2009,F1204,286.05,Leisure,Premium Economy,0,Mobile App,Window,82,0,Delta,JFK,LAX,2023-06-21 00:41:00,2023-06-21,00:41:00,215,On-time,1483,5,0,2023-06-21,JFK,18.3,15.6,22.2,0.0,23.4,JFK-LAX
P2010,F1871,285.68,Family,Premium Economy,0,Airport Kiosk,Middle,115,0,Southwest,DEN,ORD,2024-01-24 01:41:00,2024-01-24,01:41:00,228,On-time,1291,2,0,2024-01-24,DEN,3.6,-3.2,11.1,0.0,11.5,DEN-ORD
P2011,F1099,246.23,Business,Business,0,Airport Kiosk,Middle,60,0,JetBlue,LAX,DEN,2024-04-12 10:23:00,2024-04-12,10:23:00,215,On-time,1328,8,0,2024-04-12,LAX,13.1,12.2,16.1,0.0,10.1,LAX-DEN
P2012,F645,388.06,Leisure,Business,0,Airport Kiosk,Middle,47,0,Delta,LAX,JFK,2025-01-25 07:32:00,2025-01-25,07:32:00,229,On-time,1106,9,0,2025-01-25,LAX,12.9,7.8,16.7,0.0,13.7,LAX-JFK
P2013,F1640,256.14,Leisure,Economy,4,Online,Middle,46,0,Delta,DEN,SFO,2024-10-18 20:37:00,2024-10-18,20:37:00,231,On-time,1287,2,0,2024-10-18,DEN,11.7,5.0,13.9,2.3,16.9,DEN-SFO
P2014,F1717,304.33,Business,Premium Economy,0,Online,Middle,9,0,Delta,DFW,DFW,2024-06-09 08:34:00,2024-06-09,08:34:00,213,On-time,1294,8,0,2024-06-09,DFW,29.4,24.4,34.4,0.0,16.1,DFW-DFW
P2015,F1985,475.69,Emergency,Economy,0,Online,Aisle,76,0,American Airlines,ATL,DEN,2024-10-17 23:37:00,2024-10-17,23:37:00,166,Delayed,1173,3,0,2024-10-17,ATL,11.5,5.0,18.9,0.0,7.9,ATL-DEN
P2016,F1687,442.15,Leisure,Premium Economy,0,Mobile App,Middle,108,1,Southwest,JFK,DFW,2024-12-28 09:18:00,2024-12-28,09:18:00,130,On-time,1605,2,0,2024-12-28,JFK,6.6,5.0,10.6,16.5,5.4,JFK-DFW
P2017,F552,651.88,Business,First,3,Mobile App,Aisle,48,0,Delta,ORD,SFO,2025-01-28 22:21:00,2025-01-28,22:21:00,242,On-time,913,29,0,2025-01-28,ORD,3.2,-2.1,8.9,0.0,22.0,ORD-SFO
P2018,F1869,452.42,Business,First,1,Airport Kiosk,Window,111,0,American Airlines,LAX,LAX,2024-08-01 19:43:00,2024-08-01,19:43:00,78,Delayed,1260,19,0,2024-08-01,LAX,18.2,16.1,21.7,0.0,11.2,LAX-LAX
P2019,F1558,-40.62,Business,Economy,1,Airport Kiosk,Aisle,7,0,Southwest,DFW,ORD,2024-11-18 03:53:00,2024-11-18,03:53:00,190,Delayed,1254,8,0,2024-11-18,DFW,20.4,15.6,23.3,,27.7,DFW-ORD
P2020,F1468,402.9,Family,Economy,0,Desk,Middle,91,0,American Airlines,DFW,LAX,2023-11-16 12:38:00,2023-11-16,12:38:00,183,On-time,1074,22,0,2023-11-16,DFW,13.9,11.1,16.1,,14.0,DFW-LAX
P2021,F924,396.49,Leisure,Premium Economy,1,Desk,Middle,100,0,United,JFK,DEN,2025-03-31 15:46:00,2025-03-31,15:46:00,270,On-time,1606,5,0,2025-03-31,JFK,11.1,8.9,16.7,13.0,20.2,JFK-DEN
P2022,F692,364.25,Emergency,First,2,Online,Middle,105,0,JetBlue,DFW,ATL,2023-11-09 13:57:00,2023-11-09,13:57:00,71,On-time,1043,4,0,2023-11-09,DFW,15.7,11.1,22.8,,20.8,DFW-ATL
P2023,F1712,234.24,Family,Economy,1,Airport Kiosk,Middle,90,0,Delta,SFO,DFW,2024-01-19 20:55:00,2024-01-19,20:55:00,232,On-time,1396,4,0,2024-01-19,SFO,12.1,10.0,14.4,6.1,9.0,SFO-DFW
P2024,F1519,368.44,Business,Economy,1,Online,Middle,57,0,United,LAX,SFO,2023-09-19 04:34:00,2023-09-19,04:34:00,164,On-time,1538,10,0,2023-09-19,LAX,19.5,16.1,23.9,0.0,10.8,LAX-SFO
P2025,F994,324.21,Emergency,Economy,1,Desk,Middle,61,0,Delta,SFO,SEA,2024-12-12 20:15:00,2024-12-12,20:15:00,149,On-time,1384,24,0,2024-12-12,SFO,12.9,10.6,15.6,19.6,20.5,SFO-SEA
P2026,F1184,157.85,Business,Economy,0,Online,Aisle,18,0,American Airlines,LAX,DFW,2023-09-20 04:45:00,2023-09-20,04:45:00,290,On-time,1105,3,1,2023-09-20,LAX,19.9,18.3,22.8,0.0,12.2,LAX-DFW
P2027,F1356,432.88,Emergency,Economy,0,Online,Aisle,72,0,Delta,LAX,SEA,2024-02-19 06:34:00,2024-02-19,06:34:00,247,On-time,1484,7,1,2024-02-19,LAX,14.2,12.8,14.4,24.4,14.8,LAX-SEA
P2028,F1606,182.21,Emergency,Economy,1,Mobile App,Middle,85,0,Southwest,DFW,LAX,2023-12-28 14:09:00,2023-12-28,14:09:00,228,On-time,856,4,0,2023-12-28,DFW,5.4,2.2,10.0,0.0,16.4,DFW-LAX
P2029,F1864,369.12,Leisure,Economy,1,Desk,Aisle,90,0,American Airlines,ATL,SEA,2023-07-11 00:00:00,2023-07-11,00:00:00,229,On-time,1312,4,0,2023-07-11,ATL,26.7,21.7,32.2,0.0,9.7,ATL-SEA
P2030,F1589,500.59,Family,Premium Economy,1,Online,Window,43,0,United,LAX,ATL,2023-06-04 22:31:00,2023-06-04,22:31:00,205,On-time,735,8,0,2023-06-04,LAX,16.3,15.0,19.4,0.0,12.2,LAX-ATL
P2031,F532,299.05,Emergency,Premium Economy,0,Airport Kiosk,Window,17,0,Delta,ATL,SEA,2024-10-30 14:20:00,2024-10-30,14:20:00,170,On-time,794,17,0,2024-10-30,ATL,20.1,16.7,26.7,0.0,14.4,ATL-SEA
P2032,F1011,429.54,Family,Economy,1,Online,Window,100,0,American Airlines,LAX,SEA,2025-02-28 21:39:00,2025-02-28,21:39:00,243,On-time,1491,8,0,2025-02-28,LAX,17.2,12.2,20.6,0.0,13.7,LAX-SEA
P2033,F1067,458.45,Family,Economy,0,Mobile App,Middle,13,0,Southwest,SEA,SFO,2024-05-31 08:17:00,2024-05-31,08:17:00,119,On-time,1359,0,0,2024-05-31,SEA,13.6,8.3,22.2,0.0,12.2,SEA-SFO
P2034,F888,275.29,Emergency,Economy,0,Airport Kiosk,Middle,113,0,JetBlue,ORD,JFK,2023-08-06 21:18:00,2023-08-06,21:18:00,238,On-time,959,6,0,2023-08-06,ORD,21.0,18.9,22.8,0.3,18.7,ORD-JFK
P2035,F713,589.8,Family,Economy,2,Desk,Aisle,106,0,JetBlue,DEN,SEA,2024-01-12 02:40:00,2024-01-12,02:40:00,220,On-time,1345,1,1,2024-01-12,DEN,-8.4,-17.7,1.1,0.0,27.7,DEN-SEA
P2036,F59,371.1,Business,Economy,1,Desk,Window,39,1,United,ORD,ATL,2023-09-18 22:58:00,2023-09-18,22:58:00,219,On-time,1263,6,0,2023-09-18,ORD,16.3,11.7,22.8,0.0,7.9,ORD-ATL
P2037,F186,297.8,Family,Business,1,Airport Kiosk,Aisle,17,0,American Airlines,LAX,ATL,2023-07-06 20:34:00,2023-07-06,20:34:00,115,On-time,1622,14,1,2023-07-06,LAX,17.4,15.6,21.1,0.0,11.9,LAX-ATL
P2038,F1865,286.85,Family,Economy,0,Airport Kiosk,Aisle,37,0,Delta,SEA,DFW,2024-04-14 13:21:00,2024-04-14,13:21:00,283,On-time,1626,10,0,2024-04-14,SEA,11.8,6.1,18.3,0.0,13.0,SEA-DFW
P2039,F22,384.99,Emergency,Business,1,Mobile App,Middle,78,0,American Airlines,SFO,JFK,2023-10-04 23:24:00,2023-10-04,23:24:00,146,On-time,1417,10,0,2023-10-04,SFO,20.9,16.1,32.2,0.0,3.6,SFO-JFK
P2040,F538,133.12,Business,Premium Economy,1,Mobile App,Middle,36,0,Delta,JFK,JFK,2025-04-05 06:02:00,2025-04-05,06:02:00,155,On-time,1191,5,0,2025-04-05,JFK,11.7,7.2,14.4,3.8,22.7,JFK-JFK
P2041,F1131,397.36,Business,Premium Economy,1,Online,Window,31,0,Delta,ORD,DFW,2025-02-02 05:52:00,2025-02-02,05:52:00,85,On-time,1374,19,0,2025-02-02,ORD,2.0,-0.5,6.1,0.0,12.2,ORD-DFW
P2042,F1499,374.9,Business,Economy,0,Desk,Aisle,7,0,Delta,JFK,DFW,2023-04-30 21:16:00,2023-04-30,21:16:00,274,On-time,942,7,0,2023-04-30,JFK,12.0,10.0,15.0,34.5,17.6,JFK-DFW
P2043,F1867,495.97,Business,Economy,0,Desk,Middle,55,0,JetBlue,DEN,JFK,2025-03-05 06:39:00,2025-03-05,06:39:00,309,On-time,1389,10,1,2025-03-05,DEN,0.2,-8.2,11.1,0.0,17.6,DEN-JFK
P2044,F1285,321.02,Family,Premium Economy,0,Online,Window,63,0,American Airlines,JFK,DFW,2024-05-11 08:48:00,2024-05-11,08:48:00,197,Delayed,1016,22,0,2024-05-11,JFK,11.2,8.3,15.6,0.0,18.0,JFK-DFW
P2045,F368,195.4,Emergency,Economy,2,Mobile App,Aisle,97,0,Delta,ATL,DFW,2023-10-09 03:06:00,2023-10-09,03:06:00,266,On-time,680,22,0,2023-10-09,ATL,15.8,8.3,23.9,0.0,10.8,ATL-DFW
