Passenger_ID,Age,Gender,Income_Level,Frequent_Flyer_Status
P3230,29,Female,Medium,Gold
P3231,75,Female,Medium,
P3232,32,Female,Medium,
P3233,41,Male,Low,
P3234,43,Female,Medium,
P3235,77,Female,Low,Platinum
P3236,24,Male,Medium,Silver
P3237,72,Male,Medium,Gold
P3238,20,Female,Low,Silver
P3239,75,Male,High,
P3240,50,Female,Low,Silver
P3241,48,Male,Medium,
P3242,28,Female,High,
P3243,21,Female,Medium,
P3244,36,Female,High,
P3245,65,Female,Medium,
P3246,30,Male,Medium,Silver
P3247,39,Male,Medium,Platinum
P3248,67,Female,Medium,
P3249,38,Female,Medium,
P3250,54,Female,Medium,Silver
P3251,26,Female,Medium,Gold
P3252,73,Female,Low,Gold
P3253,76,Male,Low,
P3254,21,Female,Medium,
P3255,49,Female,High,Platinum
P3256,69,Female,Medium,
P3257,66,Female,Medium,Silver
P3258,61,Male,Low,Platinum
P3259,45,Male,Medium,
P3260,48,Female,Medium,
P3261,23,Male,Medium,Platinum
P3262,48,Male,Low,Silver
P3263,59,Female,Low,
P3264,69,Female,Medium,Gold
P3265,23,Female,Medium,Silver
P3266,61,Female,Low,Gold
P3267,79,Male,Low,Silver
P3268,58,Female,High,Gold
P3269,32,Male,Medium,Silver
P3270,36,Male,High,
P3271,74,Male,Medium,
P3272,36,Female,Low,
P3273,57,Female,Low,Silver
P3274,27,Male,Medium,Silver
P3275,56,Female,Medium,
P3276,77,Male,Medium,
P3277,27,Female,Medium,Gold
P3278,73,Female,Low,Silver
P3279,43,Female,High,Gold
P3280,20,Female,Medium,Platinum
P3281,69,Female,Low,
P3282,74,Female,Low,
P3283,32,Male,Medium,
P3284,53,Female,Low,Silver
P3285,45,Female,Medium,Platinum
P3286,67,Male,Medium,
P3287,28,Male,Medium,
P3288,18,Male,Low,Silver
P3289,24,Female,Low,
P3290,45,Male,High,
P3291,76,Male,Low,Platinum
P3292,18,Female,Medium,
P3293,40,Female,Low,Platinum
P3294,55,Male,High,Platinum
P3295,34,Female,Medium,
P3296,68,Male,Low,Silver
P3297,31,Female,Medium,Silver
P3298,76,Male,High,
P3299,30,Female,Medium,
P3300,67,Female,Medium,Platinum
P3301,77,Male,Medium,Silver
P3302,67,Male,Low,Platinum
P3303,24,Female,Medium,
P3304,56,Male,Medium,
P3305,42,Male,Medium,
P3306,30,Male,Medium,
P3307,27,Female,High,
P3308,50,Female,Low,
P3309,40,Male,Low,Platinum
P3310,65,Male,Low,
P3311,39,Male,Medium,Gold
P3312,54,Female,High,
P3313,36,Female,Medium,
P3314,21,Female,Medium,Silver
P3315,77,Female,Low,Gold
P3316,43,Female,Low,Silver
P3317,69,Female,Medium,
P3318,27,Male,Medium,Gold
P3319,39,Female,Medium,
P3320,67,Female,Low,
P3321,51,Male,Medium,
P3322,72,Female,Low,Silver
P3323,33,Male,High,Silver
P3324,36,Male,Medium,
P3325,45,Male,Low,Silver
P3326,76,Female,Low,Platinum
P3327,46,Female,Low,Silver
P3328,55,Female,Low,
P3329,52,Female,Medium,Silver
P3330,41,Male,High,Silver
P3331,63,Female,Low,Gold
P3332,61,Male,Medium,Gold
P3333,23,Female,Low,Silver
P3334,35,Male,High,Gold
P3335,26,Male,Medium,Silver
P3336,73,Male,High,
P3337,45,Female,Low,Platinum
P3338,54,Male,Medium,Gold
P3339,30,Male,High,Silver
P3340,59,Female,Low,Gold
P3341,40,Male,Medium,
P3342,67,Female,Medium,Silver
P3343,40,Male,Low,Platinum
P3344,74,Male,Medium,
P3345,26,Female,Medium,
P3346,25,Female,High,Silver
P3347,27,Male,Medium,
P3348,59,Female,Low,
P3349,78,Male,Medium,
P3350,76,Female,Medium,Gold
P3351,33,Male,Low,Gold
P3352,57,Female,Medium,Gold
P3353,79,Male,Medium,
P3354,68,Female,Low,
P3355,56,Male,Medium,Silver
P3356,74,Male,Medium,
P3357,53,Male,Medium,Gold
P3358,18,Female,Low,Silver
P3359,54,Female,Medium,Platinum
P3360,61,Female,High,
P3361,50,Male,Medium,
P3362,73,Male,Medium,Gold
P3363,52,Male,Medium,
P3364,60,Male,High,Gold
P3365,48,Female,High,Gold
P3366,55,Male,Low,Platinum
P3367,57,Male,Low,Silver
P3368,38,Male,Medium,Silver
P3369,19,Female,Low,
P3370,42,Male,Low,Gold
P3371,25,Female,Medium,
P3372,55,Male,Medium,
P3373,24,Male,Low,Gold
P3374,65,Male,Medium,
P3375,31,Female,Medium,
P3376,46,Male,Medium,
P3377,58,Male,Medium,Silver
P3378,23,Female,Low,Gold
P3379,52,Female,Medium,
P3380,30,Male,Low,Gold
P3381,42,Female,Medium,
P3382,78,Male,Medium,Platinum
P3383,53,Female,Medium,Gold
P3384,21,Female,Low,Gold
P3385,63,Female,Medium,
P3386,64,Male,Low,
P3387,52,Male,High,
P3388,67,Male,Low,Gold
P3389,40,Female,Medium,
P3390,27,Female,Medium,Silver
P3391,68,Female,Low,
P3392,54,Male,Medium,
P3393,18,Male,Low,
P3394,27,Female,Low,Gold
P3395,48,Female,Medium,
P3396,63,Male,Medium,
P3397,73,Female,Medium,Silver
P3398,25,Male,Low,Silver
P3399,25,Female,High,Gold
P3400,18,Male,Low,Platinum
P3401,43,Male,Medium,
P3402,49,Male,High,
P3403,52,Female,Low,
P3404,79,Female,Medium,Silver
P3405,22,Female,Medium,
P3406,18,Male,Medium,Platinum
P3407,79,Male,Medium,Gold
P3408,40,Female,Medium,Platinum
P3409,35,Male,Low,
P3410,49,Male,Medium,
P3411,44,Male,Medium,Gold
P3412,19,Female,Medium,
P3413,57,Male,High,Gold
P3414,59,Female,Low,
P3415,34,Female,Medium,
P3416,43,Female,Low,Platinum
P3417,75,Male,Medium,Silver
P3418,60,Male,High,Platinum
P3419,41,Male,Medium,
P3420,77,Female,Low,Silver
P3421,75,Male,Low,Gold
P3422,45,Female,Medium,Platinum
P3423,29,Female,Medium,Silver
P3424,77,Male,High,Gold
P3425,69,Male,High,
P3426,27,Male,Medium,Silver
P3427,79,Male,Low,
P3428,25,Male,Medium,
P3429,38,Female,Medium,Gold
P3430,44,Female,Low,Platinum
P3431,54,Male,Medium,Silver
P3432,42,Male,Low,Silver
P3433,24,Male,Medium,Silver
P3434,37,Female,High,
P3435,46,Female,Medium,Gold
P3436,50,Male,Low,Platinum
P3437,30,Male,High,Platinum
P3438,25,Male,High,Platinum
P3439,44,Female,Low,
P3440,24,Male,Medium,Platinum
P3441,21,Male,Low,
P3442,63,Male,Medium,Silver
P3443,54,Female,Low,
P3444,79,Male,Medium,Silver
P3445,53,Male,Low,
P3446,20,Male,Low,
P3447,24,Male,Low,
P3448,30,Female,High,
P3449,41,Female,Medium,
P3450,50,Female,Low,
P3451,25,Female,High,
P3452,29,Male,Medium,Platinum
P3453,23,Male,Medium,Silver
P3454,46,Male,Low,
P3455,30,Male,Low,
P3456,19,Male,High,Silver
P3457,21,Female,Low,Silver
P3458,65,Male,Low,Gold
P3459,34,Female,Low,
P3460,35,Male,Low,Gold
P3461,27,Female,Low,
P3462,39,Female,Medium,
P3463,70,Male,Medium,Gold
P3464,24,Male,High,
P3465,54,Female,Medium,
P3466,74,Male,Medium,
P3467,58,Female,High,Gold
P3468,51,Female,Medium,Platinum
P3469,54,Male,Low,
P3470,25,Female,High,
P3471,68,Female,Medium,Gold
P3472,77,Male,Low,
P3473,32,Male,Medium,Gold
P3474,37,Male,High,Gold
P3475,54,Male,Low,Platinum
P3476,38,Male,Medium,
P3477,62,Male,Medium,
P3478,27,Female,Medium,
P3479,41,Male,High,Gold
P3480,40,Male,Low,
P3481,23,Male,Low,Gold
P3482,55,Female,Medium,
P3483,75,Female,Medium,
P3484,74,Male,Low,Silver
P3485,54,Male,Medium,
P3486,71,Male,Medium,
P3487,41,Male,High,
P3488,39,Female,Medium,
P3489,56,Female,Medium,
P3490,28,Male,Low,Silver
P3491,21,Male,Low,Silver
P3492,34,Male,Medium,Silver
P3493,55,Male,High,
P3494,23,Male,Medium,Silver
P3495,62,Male,Medium,Silver
P3496,39,Female,Medium,
P3497,36,Male,Low,Platinum
P3498,22,Male,Medium,
P3499,48,Male,Medium,
P3500,76,Male,High,
P3501,25,Male,High,Silver
P3502,25,Female,High,
P3503,28,Male,Low,Silver
P3504,55,Male,Medium,
P3505,30,Male,Medium,Silver
P3506,43,Male,Low,
P3507,25,Female,Medium,Silver
P3508,74,Female,Low,Gold
P3509,72,Male,Medium,
P3510,33,Male,Low,
P3511,39,Male,High,
P3512,77,Male,High,Gold
P3513,78,Male,High,
P3514,72,Male,Medium,
P3515,42,Female,Medium,Silver
P3516,42,Male,Low,
P3517,79,Female,Low,Gold
P3518,78,Male,Low,Platinum
P3519,46,Male,Low,Platinum
P3520,39,Male,Low,Silver
P3521,27,Male,Medium,Gold
P3522,18,Female,Medium,Platinum
P3523,59,Male,Medium,Silver
P3524,61,Male,Medium,Silver
P3525,36,Female,Low,
P3526,29,Male,High,Gold
P3527,66,Female,Medium,Silver
P3528,59,Female,High,
P3529,42,Male,Medium,Gold
P3530,33,Female,Medium,Gold
P3531,41,Female,Medium,
P3532,36,Male,Medium,Gold
P3533,45,Female,Medium,
P3534,56,Male,Medium,
P3535,76,Male,High,
P3536,72,Female,Low,Silver
P3537,65,Male,Medium,
P3538,71,Male,Low,
P3539,18,Female,Low,Silver
P3540,57,Male,Medium,
P3541,26,Male,High,Silver
P3542,70,Male,High,Silver
P3543,36,Male,Low,Silver
P3544,55,Male,High,Silver
P3545,64,Male,High,Gold
P3546,67,Female,Medium,Gold
P3547,19,Female,Low,
P3548,58,Male,Medium,Silver
P3549,32,Female,Medium,Silver
P3550,51,Male,Medium,Silver
P3551,24,Female,Medium,
P3552,37,Male,Medium,Platinum
P3553,31,Male,Low,
P3554,49,Female,Low,Platinum
P3555,35,Female,Low,
P3556,31,Male,Medium,
P3557,21,Female,Low,
P3558,27,Male,Low,
P3559,42,Male,Low,
P3560,36,Male,Medium,Silver
P3561,62,Male,Low,Silver
P3562,46,Male,Medium,
P3563,46,Male,Low,Silver
P3564,31,Male,Medium,Gold
P3565,62,Female,High,Silver
P3566,47,Female,Medium,
P3567,42,Male,Medium,
P3568,73,Female,High,Gold
P3569,69,Female,Low,
P3570,25,Male,Medium,
P3571,54,Male,High,Gold
P3572,40,Male,Low,
P3573,57,Male,High,
P3574,51,Female,Medium,
P3575,39,Female,Medium,Platinum
P3576,21,Male,Low,Gold
P3577,74,Female,Low,Silver
P3578,42,Male,Low,Silver
P3579,23,Male,Low,Silver
P3580,34,Male,Low,Silver
P3581,54,Female,Medium,Silver
P3582,45,Female,Low,
P3583,79,Male,Low,Silver
P3584,74,Male,Medium,Silver
P3585,53,Male,High,Silver
P3586,31,Male,High,Silver
P3587,60,Male,Low,Silver
P3588,50,Male,Medium,Gold
P3589,53,Female,Medium,
P3590,20,Male,High,Gold
P3591,72,Male,High,Silver
P3592,37,Male,Low,
P3593,58,Male,High,
P3594,64,Male,Medium,Platinum
P3595,74,Male,Low,
P3596,74,Male,High,Silver
P3597,75,Male,Low,
P3598,51,Female,High,
P3599,56,Male,Medium,
P3600,34,Male,Low,Platinum
P3601,21,Male,Medium,
P3602,44,Male,Medium,
P3603,52,Female,Low,
P3604,26,Male,Low,
P3605,31,Female,Medium,Silver
P3606,45,Male,Medium,Silver
P3607,72,Female,Medium,
P3608,34,Male,Low,
P3609,67,Male,High,Platinum
P3610,71,Female,Medium,Platinum
P3611,51,Male,High,Silver
P3612,44,Male,Medium,
P3613,73,Female,Medium,
P3614,53,Male,Medium,
P3615,26,Male,Medium,
P3616,34,Male,High,
P3617,25,Male,Low,
P3618,52,Female,Low,Silver
P3619,72,Female,Medium,Gold
P3620,72,Female,Low,Silver
P3621,19,Male,Medium,Gold
P3622,57,Male,Medium,Gold
P3623,54,Male,High,
P3624,27,Female,Low,Silver
P3625,56,Female,High,Silver
P3626,34,Male,Low,Gold
P3627,59,Male,High,
P3628,58,Female,High,Silver
P3629,29,Male,Medium,
P3630,58,Female,Low,
P3631,41,Female,Medium,Gold
P3632,33,Female,High,
P3633,79,Female,Low,
P3634,74,Male,Low,Silver
P3635,62,Female,Medium,
P3636,33,Female,Medium,
P3637,33,Male,High,Silver
P3638,26,Female,Low,
P3639,73,Male,Low,Platinum
P3640,49,Male,Medium,Silver
P3641,68,Male,Low,Silver
P3642,72,Male,Low,Platinum
P3643,24,Female,Medium,
P3644,60,Female,Low,Silver
P3645,28,Male,Medium,
P3646,47,Female,High,Silver
P3647,60,Female,Medium,
P3648,72,Female,Medium,
P3649,75,Male,Medium,
P3650,48,Male,Medium,
P3651,32,Female,Medium,
P3652,46,Female,High,
P3653,67,Male,Medium,Silver
P3654,29,Male,Low,
P3655,60,Female,Medium,
P3656,29,Male,Medium,Silver
P3657,24,Male,Medium,
P3658,33,Male,High,
P3659,29,Male,Medium,Silver
P3660,21,Female,Medium,Gold
P3661,57,Female,Medium,
P3662,37,Male,Low,
P3663,47,Male,Low,Platinum
P3664,48,Male,Medium,
P3665,63,Female,Medium,Platinum
P3666,58,Male,Low,Silver
P3667,73,Female,Low,Gold
P3668,29,Male,High,Gold
P3669,45,Male,High,Platinum
P3670,19,Female,Medium,
P3671,29,Male,Low,
P3672,68,Male,Medium,Silver
P3673,34,Female,Medium,Silver
P3674,61,Female,High,
P3675,78,Female,Medium,
P3676,75,Female,High,
P3677,78,Male,Medium,Silver
P3678,51,Female,Low,Silver
P3679,75,Male,Low,
P3680,28,Male,Medium,
P3681,50,Male,Low,Platinum
P3682,32,Male,Medium,Gold
P3683,24,Male,Medium,
P3684,61,Male,Medium,
P3685,54,Male,Medium,Platinum
P3686,45,Male,High,Silver
P3687,51,Female,High,
P3688,38,Male,Medium,
P3689,70,Female,Medium,
P3690,76,Male,High,
P3691,34,Female,High,Platinum
P3692,72,Female,High,Gold
P3693,72,Male,Low,
P3694,37,Male,Medium,Silver
P3695,53,Female,Medium,
P3696,59,Male,Medium,Silver
P3697,31,Female,Medium,
P3698,77,Male,Medium,
P3699,62,Female,Medium,
P3700,76,Male,Medium,Silver
P3701,50,Male,High,Platinum
P3702,21,Male,Low,
P3703,30,Female,Low,
P3704,55,Female,Low,
P3705,72,Male,Medium,Gold
P3706,28,Female,Medium,Silver
P3707,24,Male,Medium,
P3708,54,Male,High,
P3709,37,Female,Medium,Gold
P3710,73,Female,Low,
P3711,39,Male,Low,Platinum
P3712,78,Male,Low,Silver
P3713,69,Male,Low,Gold
P3714,44,Female,Low,
P3715,51,Male,Low,Gold
P3716,61,Male,Medium,
P3717,39,Male,Low,
P3718,67,Female,High,Silver
P3719,19,Female,Medium,
P3720,77,Female,Medium,
P3721,49,Male,High,
P3722,28,Male,Medium,
P3723,77,Female,High,
P3724,36,Male,Medium,Silver
P3725,22,Female,High,
P3726,60,Female,Medium,
P3727,56,Male,Medium,Silver
P3728,79,Female,Medium,Silver
P3729,76,Female,Low,
P3730,26,Female,Low,
P3731,42,Female,Medium,Silver
P3732,21,Male,Medium,
P3733,42,Female,High,Gold
P3734,70,Male,Medium,
P3735,36,Female,Low,Gold
P3736,42,Male,Medium,
P3737,50,Female,Low,
P3738,64,Female,High,Gold
P3739,70,Male,Medium,
P3740,66,Female,High,Gold
P3741,53,Female,Low,Gold
P3742,33,Female,Medium,Gold
P3743,53,Female,Medium,Platinum
P3744,20,Female,Low,
P3745,21,Male,Medium,Gold
P3746,53,Female,High,Platinum
P3747,64,Female,High,
P3748,63,Female,Medium,Gold
P3749,42,Male,Medium,
P3750,57,Male,High,Silver
P3751,46,Male,Low,Gold
P3752,45,Male,Low,
P3753,64,Male,High,
P3754,37,Male,Medium,Gold
P3755,42,Male,High,
P3756,66,Male,Medium,
P3757,43,Female,High,
P3758,78,Male,Low,Silver
P3759,43,Male,Medium,Silver
P3760,37,Male,Low,
P3761,75,Female,High,Gold
P3762,55,Male,Medium,Silver
P3763,42,Male,Low,Platinum
P3764,57,Male,Medium,Silver
P3765,38,Male,Medium,
P3766,67,Male,Medium,
P3767,35,Male,Medium,Platinum
P3768,48,Female,Medium,
P3769,53,Female,Medium,
P3770,46,Male,Low,
P3771,41,Female,High,
P3772,24,Male,Medium,
P3773,39,Female,High,Silver
P3774,65,Female,Medium,Silver
P3775,71,Male,Medium,Silver
P3776,29,Female,High,Silver
P3777,25,Male,Low,Platinum
P3778,61,Female,Medium,
P3779,22,Female,Medium,
P3780,60,Male,High,
P3781,31,Female,High,Platinum
P3782,67,Male,Medium,
P3783,59,Male,Medium,
P3784,78,Male,High,Silver
P3785,56,Female,Medium,
P3786,61,Male,Medium,
P3787,30,Female,High,Silver
P3788,77,Female,High,Platinum
P3789,37,Female,Medium,
P3790,44,Female,Medium,
P3791,22,Male,Medium,
P3792,47,Female,Low,
P3793,18,Male,Medium,Silver
P3794,64,Male,Medium,Platinum
P3795,47,Male,Low,Silver
P3796,60,Female,Medium,
P3797,26,Female,Medium,Gold
P3798,26,Female,Low,Platinum
P3799,61,Male,High,Silver
P3800,25,Female,Medium,
P3801,66,Male,Low,
P3802,62,Male,Medium,
P3803,56,Female,Medium,
P3804,40,Male,High,Silver
P3805,28,Male,Medium,Gold
P3806,31,Male,Low,
P3807,25,Female,High,Gold
P3808,60,Male,Medium,Silver
P3809,23,Female,Low,
P3810,52,Female,Medium,Silver
P3811,34,Male,High,
P3812,44,Female,Low,Gold
P3813,18,Female,Medium,Platinum
P3814,43,Male,Low,
P3815,68,Female,Medium,
P3816,60,Male,Low,
P3817,21,Female,High,
P3818,67,Male,High,Gold
P3819,67,Male,High,
P3820,24,Male,Low,Platinum
P3821,70,Male,Medium,
P3822,71,Female,Medium,
P3823,48,Male,High,Platinum
P3824,41,Male,Medium,
P3825,36,Female,Medium,Platinum
P3826,52,Female,Low,
P3827,74,Female,Medium,
P3828,64,Female,Low,
P3829,27,Male,High,
P3830,68,Female,High,Silver
P3831,59,Female,Low,
P3832,76,Female,Low,
P3833,77,Male,Low,
P3834,75,Male,Medium,
P3835,64,Male,Medium,Silver
P3836,51,Female,Medium,
P3837,42,Female,Medium,Silver
P3838,72,Female,Medium,Silver
P3839,37,Female,Medium,Silver
P3840,65,Male,Medium,Silver
P3841,34,Male,Medium,
P3842,46,Female,Medium,
P3843,64,Male,Low,
P3844,20,Female,Low,
P3845,69,Female,Low,Platinum
P3846,28,Male,High,Silver
P3847,60,Male,Medium,
P3848,76,Male,Medium,
P3849,18,Male,High,
P3850,50,Female,Medium,Silver
P3851,65,Male,Low,Gold
P3852,34,Male,Medium,Silver
P3853,36,Female,Medium,
P3854,46,Male,Low,
P3855,72,Male,High,
P3856,68,Female,Medium,
P3857,59,Male,High,Silver
P3858,49,Male,Low,Silver
P3859,49,Female,Medium,
P3860,75,Male,Medium,
P3861,35,Female,High,Platinum
P3862,51,Male,Medium,Silver
P3863,25,Male,Medium,Silver
P3864,21,Male,Low,Silver
P3865,68,Female,Medium,
P3866,26,Female,Medium,
P3867,39,Male,Medium,
P3868,63,Male,Low,
P3869,22,Female,Medium,Platinum
P3870,76,Female,Medium,Gold
P3871,63,Male,Medium,
P3872,32,Male,Medium,Platinum
P3873,51,Male,Medium,
P3874,34,Male,Low,Platinum
P3875,56,Male,High,
P3876,39,Female,Medium,
P3877,75,Male,Medium,
P3878,58,Female,Medium,
P3879,54,Female,Medium,
P3880,59,Male,Medium,
P3881,43,Male,Low,Silver
P3882,53,Male,Medium,Gold
P3883,41,Female,Low,Silver
P3884,46,Female,Medium,Silver
P3885,34,Male,High,Platinum
P3886,35,Female,High,Silver
P3887,60,Female,Low,Platinum
P3888,76,Male,Medium,
P3889,63,Male,High,
P3890,33,Female,Medium,
P3891,21,Male,Low,
P3892,29,Male,Medium,
P3893,21,Male,Low,Silver
P3894,56,Female,Low,Gold
P3895,61,Male,Low,
P3896,61,Male,Medium,
P3897,63,Female,Low,
P3898,68,Female,High,Silver
P3899,39,Male,High,Silver
P3900,69,Male,Medium,
P3901,21,Male,High,Gold
P3902,20,Male,Medium,
P3903,51,Male,Medium,
P3904,55,Male,Low,Silver
P3905,26,Female,Medium,
P3906,77,Female,High,
P3907,53,Female,Medium,Gold
P3908,73,Male,High,
P3909,24,Male,Medium,Gold
P3910,28,Male,Medium,Silver
P3911,44,Female,Medium,Silver
P3912,20,Male,High,Silver
P3913,51,Male,Low,
P3914,76,Male,Medium,Gold
P3915,59,Male,Low,Platinum
P3916,76,Female,Low,Silver
P3917,58,Female,Medium,
P3918,19,Female,Low,
P3919,72,Male,Medium,
P3920,44,Male,Medium,
P3921,74,Male,Medium,
P3922,24,Female,Low,
P3923,60,Female,Low,Gold
P3924,70,Male,Medium,
P3925,55,Male,Medium,Gold
P3926,33,Female,Low,
P3927,63,Female,High,Silver
P3928,36,Male,Medium,
P3929,18,Female,Medium,
P3930,55,Female,Low,
P3931,60,Male,Low,
P3932,59,Male,Medium,Silver
P3933,19,Female,Medium,
P3934,23,Male,High,Platinum
P3935,54,Female,High,Silver
P3936,70,Female,Medium,Platinum
P3937,46,Female,Medium,Silver
P3938,60,Male,Medium,Silver
P3939,78,Male,Medium,Silver
P3940,60,Female,Low,Silver
P3941,42,Female,Medium,Silver
P3942,24,Male,Low,
P3943,51,Male,Medium,
P3944,26,Female,Medium,
P3945,55,Female,High,
P3946,30,Female,Low,
P3947,78,Female,Medium,
P3948,52,Male,Medium,Gold
P3949,39,Female,Low,
P3950,55,Female,Medium,
P3951,49,Female,Medium,Platinum
P3952,55,Male,Medium,
P3953,28,Male,Low,Gold
P3954,27,Male,Low,
P3955,71,Female,Low,Silver
P3956,77,Male,Low,Gold
P3957,29,Male,Medium,Silver
P3958,22,Female,High,Silver
P3959,71,Male,Low,Platinum
P3960,25,Female,Medium,Silver
P3961,46,Female,High,Gold
P3962,26,Female,Low,Silver
P3963,52,Female,High,Silver
P3964,24,Female,Medium,
P3965,58,Female,Medium,
P3966,55,Male,Low,Silver
P3967,49,Female,Medium,
P3968,72,Male,Medium,Platinum
P3969,23,Male,Medium,Silver
P3970,56,Male,Low,
P3971,74,Female,Low,
P3972,58,Female,High,Silver
P3973,19,Male,Low,Silver
P3974,33,Male,Low,Gold
P3975,43,Male,Low,Gold
P3976,74,Male,Medium,
P3977,20,Male,Low,
P3978,44,Female,High,
P3979,34,Male,High,Silver
P3980,44,Female,Medium,
P3981,47,Female,Low,Silver
P3982,77,Male,Low,Gold
P3983,36,Male,Low,Silver
P3984,63,Male,Medium,
P3985,74,Male,Medium,Platinum
P3986,36,Female,Medium,
P3987,72,Female,Low,
P3988,52,Male,Low,
P3989,60,Female,Medium,Silver
P3990,40,Female,Medium,Silver
P3991,79,Male,Medium,Silver
P3992,32,Female,Low,Silver
P3993,29,Male,Medium,
P3994,57,Male,High,Silver
P3995,19,Male,High,
P3996,30,Male,Medium,
P3997,71,Male,Medium,Gold
P3998,23,Male,Low,
P3999,25,Female,Medium,
P4000,24,Male,High,Gold
P4001,71,Male,High,Silver
P4002,20,Male,Medium,Platinum
P4003,38,Female,Medium,Gold
P4004,72,Female,Low,Platinum
P4005,36,Male,Medium,
P4006,37,Female,High,
P4007,38,Female,Medium,
P4008,73,Male,Low,
P4009,62,Male,Low,Gold
P4010,68,Female,Medium,Silver
P4011,21,Male,Medium,
P4012,44,Female,High,Silver
P4013,71,Female,Medium,Silver
P4014,46,Male,Medium,Silver
P4015,68,Female,Medium,
P4016,79,Male,High,
P4017,31,Male,High,
P4018,20,Male,High,
P4019,37,Male,Low,Silver
P4020,30,Male,Low,Platinum
P4021,73,Male,High,Gold
P4022,18,Male,Medium,
P4023,43,Female,Low,
P4024,22,Male,High,
P4025,62,Female,Low,Silver
P4026,56,Male,Medium,
P4027,66,Female,Medium,Silver
P4028,45,Male,High,
P4029,50,Male,Low,Silver
P4030,58,Female,Medium,
P4031,48,Female,High,
P4032,38,Male,Low,
P4033,67,Male,High,
P4034,78,Male,Medium,
P4035,79,Male,High,
P4036,65,Female,High,Platinum
P4037,63,Male,Low,Silver
P4038,35,Male,High,
P4039,70,Female,Medium,
P4040,31,Male,High,Platinum
P4041,75,Male,Medium,Silver
P4042,39,Female,Low,
P4043,36,Male,Low,
P4044,20,Male,Medium,Silver
P4045,32,Male,High,
P4046,73,Male,Medium,Silver
P4047,38,Female,Medium,
P4048,21,Male,Medium,
P4049,35,Female,Medium,
P4050,65,Female,Low,Platinum
P4051,53,Male,High,Silver
P4052,48,Female,Low,
P4053,56,Female,Medium,Silver
P4054,34,Male,Medium,Silver
P4055,68,Male,Medium,Silver
