Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact
F1045,United,LAX,JFK,2023-04-25 22:08:00,2023-04-25,22:08:00,183,On-time,728,18,1
F1243,JetBlue,DEN,ORD,2024-10-25 21:02:00,2024-10-25,21:02:00,222,On-time,1005,3,1
F824,Southwest,LAX,JFK,2025-03-14 06:31:00,2025-03-14,06:31:00,288,Delayed,988,16,0
F452,United,LAX,JFK,2023-11-21 16:13:00,2023-11-21,16:13:00,65,Delayed,1540,9,1
F1583,American Airlines,JFK,SFO,2024-06-06 09:17:00,2024-06-06,09:17:00,218,On-time,1350,0,1
F721,JetBlue,ATL,LAX,2024-02-01 16:49:00,2024-02-01,16:49:00,227,On-time,906,1,0
F319,United,SEA,SEA,2023-06-02 18:08:00,2023-06-02,18:08:00,190,On-time,1220,0,0
F513,American Airlines,DFW,LAX,2023-05-22 03:17:00,2023-05-22,03:17:00,171,On-time,1432,3,0
F1471,United,DFW,SFO,2024-11-08 02:45:00,2024-11-08,02:45:00,129,On-time,1123,10,0
F1524,American Airlines,JFK,ORD,2023-11-30 20:26:00,2023-11-30,20:26:00,179,On-time,1280,3,0
F438,American Airlines,JFK,SFO,2024-09-25 09:37:00,2024-09-25,09:37:00,170,On-time,1420,5,0
F358,Delta,ATL,DFW,2023-11-11 05:14:00,2023-11-11,05:14:00,304,On-time,1111,10,0
F1368,Southwest,SFO,DEN,2025-04-14 03:52:00,2025-04-14,03:52:00,89,On-time,764,15,0
F874,JetBlue,ATL,LAX,2024-11-26 07:12:00,2024-11-26,07:12:00,121,On-time,559,12,0
F124,United,ORD,JFK,2023-05-10 12:29:00,2023-05-10,12:29:00,228,On-time,904,19,0
F907,Southwest,ORD,DEN,2025-01-01 08:07:00,2025-01-01,08:07:00,252,Delayed,1716,7,0
F1768,American Airlines,ATL,JFK,2024-04-21 15:58:00,2024-04-21,15:58:00,170,On-time,1626,9,0
F745,American Airlines,SEA,JFK,2024-08-01 17:00:00,2024-08-01,17:00:00,155,On-time,1499,11,0
F1671,United,DEN,SEA,2023-06-15 06:00:00,2023-06-15,06:00:00,114,On-time,1060,6,0
F1692,JetBlue,JFK,JFK,2024-08-05 08:14:00,2024-08-05,08:14:00,211,On-time,722,1,0
F360,United,JFK,DFW,2025-02-16 17:07:00,2025-02-16,17:07:00,152,On-time,1378,38,1
F682,American Airlines,JFK,JFK,2024-06-10 12:34:00,2024-06-10,12:34:00,249,On-time,1200,6,0
F1271,Delta,SEA,DFW,2024-10-31 16:48:00,2024-10-31,16:48:00,199,Delayed,1488,9,1
F32,Southwest,SEA,JFK,2023-08-02 20:57:00,2023-08-02,20:57:00,167,On-time,456,6,0
F575,American Airlines,SFO,JFK,2023-09-20 02:20:00,2023-09-20,02:20:00,233,On-time,1007,3,0
F387,Delta,SFO,JFK,2024-12-21 19:33:00,2024-12-21,19:33:00,217,On-time,1310,2,0
F718,United,LAX,JFK,2025-04-15 11:51:00,2025-04-15,11:51:00,157,Delayed,1500,9,0
F17,American Airlines,SFO,LAX,2024-01-18 03:57:00,2024-01-18,03:57:00,136,On-time,1474,9,0
F301,United,DFW,DEN,2023-05-18 13:02:00,2023-05-18,13:02:00,162,Delayed,502,11,0
F78,Southwest,SFO,DFW,2023-12-31 19:41:00,2023-12-31,19:41:00,113,On-time,1532,4,0
F1985,American Airlines,ATL,DEN,2024-10-17 23:37:00,2024-10-17,23:37:00,166,Delayed,1173,3,0
F552,Delta,ORD,SFO,2025-01-28 22:21:00,2025-01-28,22:21:00,242,On-time,913,29,0
F1468,American Airlines,DFW,LAX,2023-11-16 12:38:00,2023-11-16,12:38:00,183,On-time,1074,22,0
F924,United,JFK,DEN,2025-03-31 15:46:00,2025-03-31,15:46:00,270,On-time,1606,5,0
F692,JetBlue,DFW,ATL,2023-11-09 13:57:00,2023-11-09,13:57:00,71,On-time,1043,4,0
F1712,Delta,SFO,DFW,2024-01-19 20:55:00,2024-01-19,20:55:00,232,On-time,1396,4,0
F1356,Delta,LAX,SEA,2024-02-19 06:34:00,2024-02-19,06:34:00,247,On-time,1484,7,1
F1589,United,LAX,ATL,2023-06-04 22:31:00,2023-06-04,22:31:00,205,On-time,735,8,0
F1067,Southwest,SEA,SFO,2024-05-31 08:17:00,2024-05-31,08:17:00,119,On-time,1359,0,0
F59,United,ORD,ATL,2023-09-18 22:58:00,2023-09-18,22:58:00,219,On-time,1263,6,0
F1865,Delta,SEA,DFW,2024-04-14 13:21:00,2024-04-14,13:21:00,283,On-time,1626,10,0
F1499,Delta,JFK,DFW,2023-04-30 21:16:00,2023-04-30,21:16:00,274,On-time,942,7,0
F1285,American Airlines,JFK,DFW,2024-05-11 08:48:00,2024-05-11,08:48:00,197,Delayed,1016,22,0
F368,Delta,ATL,DFW,2023-10-09 03:06:00,2023-10-09,03:06:00,266,On-time,680,22,0
F1925,Southwest,SEA,ATL,2024-11-01 09:01:00,2024-11-01,09:01:00,154,On-time,1047,4,0
F1859,United,LAX,SEA,2025-04-18 07:53:00,2025-04-18,07:53:00,177,On-time,1031,16,1
F1533,JetBlue,DEN,ORD,2024-03-07 06:39:00,2024-03-07,06:39:00,258,On-time,1004,2,0
F599,American Airlines,SFO,ATL,2025-01-12 00:39:00,2025-01-12,00:39:00,130,On-time,797,2,0
F1096,United,JFK,DFW,2023-12-04 11:39:00,2023-12-04,11:39:00,179,On-time,1330,7,0
F1914,United,DFW,LAX,2024-04-09 08:06:00,2024-04-09,08:06:00,155,On-time,1210,2,1
F1488,United,SFO,ATL,2023-05-30 07:39:00,2023-05-30,07:39:00,134,On-time,1033,26,0
F701,Southwest,JFK,SFO,2023-08-05 19:30:00,2023-08-05,19:30:00,176,On-time,978,10,0
F1360,JetBlue,ORD,ORD,2023-04-25 14:53:00,2023-04-25,14:53:00,140,On-time,618,2,0
F1333,American Airlines,ATL,ATL,2025-02-22 18:17:00,2025-02-22,18:17:00,132,On-time,1230,2,0
F1396,Southwest,DFW,LAX,2025-02-21 22:28:00,2025-02-21,22:28:00,156,On-time,1021,2,1
F1570,JetBlue,JFK,ATL,2023-09-23 05:57:00,2023-09-23,05:57:00,223,On-time,1493,0,0
F1197,United,DEN,DFW,2024-07-08 17:22:00,2024-07-08,17:22:00,117,On-time,1237,7,0
F1094,United,DFW,DEN,2024-11-16 00:15:00,2024-11-16,00:15:00,218,On-time,1236,2,0
F517,American Airlines,ATL,DEN,2024-07-29 20:12:00,2024-07-29,20:12:00,143,Delayed,599,5,0
F191,Delta,ORD,SEA,2023-10-10 16:23:00,2023-10-10,16:23:00,194,On-time,933,10,0
F511,Delta,ATL,SFO,2023-04-30 00:24:00,2023-04-30,00:24:00,155,Delayed,1091,23,0
F369,United,SEA,JFK,2023-10-07 11:10:00,2023-10-07,11:10:00,232,On-time,1749,2,0
F823,American Airlines,DFW,SFO,2024-02-14 19:28:00,2024-02-14,19:28:00,202,On-time,897,6,1
F1147,United,DEN,ORD,2024-08-05 19:20:00,2024-08-05,19:20:00,148,On-time,996,11,0
F26,United,JFK,SFO,2024-02-16 19:35:00,2024-02-16,19:35:00,276,On-time,655,6,0
F1700,Southwest,SFO,ATL,2024-08-28 07:23:00,2024-08-28,07:23:00,122,On-time,705,2,0
F1003,JetBlue,LAX,DEN,2024-11-09 12:18:00,2024-11-09,12:18:00,230,On-time,1134,14,0
F477,JetBlue,ATL,JFK,2024-05-27 00:54:00,2024-05-27,00:54:00,140,On-time,1278,17,0
F223,Delta,SEA,SFO,2024-04-23 03:43:00,2024-04-23,03:43:00,314,On-time,925,0,0
F966,United,SFO,SFO,2024-08-21 07:00:00,2024-08-21,07:00:00,236,On-time,1520,28,0
F1810,Delta,SEA,JFK,2024-02-08 22:31:00,2024-02-08,22:31:00,178,On-time,1225,2,0
F1450,Southwest,SFO,ATL,2023-06-16 03:20:00,2023-06-16,03:20:00,205,On-time,1307,1,0
F1005,JetBlue,DEN,DFW,2024-05-20 21:47:00,2024-05-20,21:47:00,72,On-time,1413,0,1
F383,JetBlue,ORD,ORD,2025-02-06 14:25:00,2025-02-06,14:25:00,248,On-time,1045,0,0
F1210,Southwest,ORD,ATL,2023-12-03 23:55:00,2023-12-03,23:55:00,208,On-time,1076,17,0
F1674,JetBlue,ORD,SEA,2024-02-28 10:08:00,2024-02-28,10:08:00,330,On-time,625,2,1
F1878,United,ATL,ATL,2025-03-05 15:06:00,2025-03-05,15:06:00,231,On-time,681,0,0
F1755,American Airlines,LAX,ORD,2024-03-23 16:58:00,2024-03-23,16:58:00,165,On-time,1240,4,1
F1172,United,JFK,SFO,2025-03-24 17:14:00,2025-03-24,17:14:00,317,On-time,1293,2,1
F553,American Airlines,DEN,LAX,2025-04-19 00:17:00,2025-04-19,00:17:00,325,On-time,953,1,0
F783,Southwest,JFK,JFK,2024-01-09 20:24:00,2024-01-09,20:24:00,174,On-time,949,24,0
F634,American Airlines,DEN,SFO,2024-08-24 20:35:00,2024-08-24,20:35:00,131,On-time,1288,3,0
F1035,JetBlue,LAX,SFO,2024-07-01 08:28:00,2024-07-01,08:28:00,309,On-time,1631,12,0
F725,JetBlue,JFK,ORD,2024-12-13 21:16:00,2024-12-13,21:16:00,204,On-time,1793,5,0
F1824,American Airlines,DEN,ORD,2024-09-12 21:01:00,2024-09-12,21:01:00,172,On-time,1329,0,0
F1938,American Airlines,JFK,DEN,2024-01-28 04:34:00,2024-01-28,04:34:00,123,Delayed,925,8,1
F508,Southwest,LAX,LAX,2024-12-14 06:05:00,2024-12-14,06:05:00,203,On-time,1220,16,1
F639,Southwest,DFW,JFK,2024-11-25 07:11:00,2024-11-25,07:11:00,232,On-time,565,8,0
F1357,Southwest,ORD,DEN,2023-06-02 07:28:00,2023-06-02,07:28:00,210,On-time,1326,16,0
F543,Delta,SFO,JFK,2024-05-09 18:29:00,2024-05-09,18:29:00,206,On-time,1088,2,1
F1318,American Airlines,LAX,LAX,2023-07-01 10:45:00,2023-07-01,10:45:00,190,On-time,1585,2,1
F50,Southwest,ORD,JFK,2025-03-27 06:37:00,2025-03-27,06:37:00,150,Delayed,1348,2,0
F1081,United,SEA,ORD,2025-03-03 20:02:00,2025-03-03,20:02:00,231,On-time,973,16,0
F51,JetBlue,SFO,ORD,2023-07-11 05:50:00,2023-07-11,05:50:00,141,On-time,968,8,0
F1815,American Airlines,LAX,LAX,2024-06-06 11:29:00,2024-06-06,11:29:00,251,On-time,871,17,0
F1730,American Airlines,ORD,SEA,2023-09-01 06:59:00,2023-09-01,06:59:00,161,On-time,732,4,0
F1748,Southwest,JFK,DFW,2025-01-09 22:43:00,2025-01-09,22:43:00,80,Delayed,1214,14,0
F1502,United,DEN,JFK,2025-04-08 05:48:00,2025-04-08,05:48:00,196,On-time,1783,11,0
F1255,American Airlines,JFK,SFO,2023-05-12 01:57:00,2023-05-12,01:57:00,182,On-time,1511,4,0
F1603,Delta,DFW,SFO,2023-05-07 07:53:00,2023-05-07,07:53:00,237,Delayed,683,10,0
F587,Southwest,ORD,LAX,2023-09-21 17:20:00,2023-09-21,17:20:00,255,On-time,969,4,0
F593,American Airlines,DEN,JFK,2024-04-08 15:22:00,2024-04-08,15:22:00,192,On-time,1077,9,0
F425,United,DEN,DFW,2024-04-02 17:00:00,2024-04-02,17:00:00,163,On-time,1204,25,0
F1719,American Airlines,SEA,SFO,2023-11-01 01:35:00,2023-11-01,01:35:00,230,On-time,1415,10,1
F1509,American Airlines,DEN,SEA,2025-02-10 09:27:00,2025-02-10,09:27:00,217,On-time,1081,11,0
F34,United,ATL,SEA,2023-05-28 06:33:00,2023-05-28,06:33:00,152,On-time,722,3,0
F665,JetBlue,JFK,ORD,2023-10-17 17:58:00,2023-10-17,17:58:00,121,Delayed,1152,3,1
F1710,United,ATL,ORD,2024-12-14 21:43:00,2024-12-14,21:43:00,166,On-time,1049,5,0
F1059,United,JFK,DEN,2023-08-27 08:20:00,2023-08-27,08:20:00,137,On-time,1194,5,0
F390,Delta,SFO,SFO,2025-02-13 22:17:00,2025-02-13,22:17:00,161,On-time,1312,16,1
F1757,United,SEA,DEN,2024-06-28 10:21:00,2024-06-28,10:21:00,214,Delayed,897,10,0
F567,Southwest,LAX,SEA,2023-10-12 16:21:00,2023-10-12,16:21:00,247,On-time,906,11,0
F1160,American Airlines,JFK,SFO,2023-12-27 15:16:00,2023-12-27,15:16:00,262,Delayed,1149,18,0
F1851,American Airlines,LAX,SEA,2024-01-18 00:15:00,2024-01-18,00:15:00,196,On-time,999,45,0
F568,United,LAX,ORD,2023-04-24 23:27:00,2023-04-24,23:27:00,274,On-time,1471,6,0
F474,Delta,SFO,SFO,2024-07-10 01:07:00,2024-07-10,01:07:00,420,On-time,746,22,0
F210,United,DEN,LAX,2024-02-16 23:50:00,2024-02-16,23:50:00,114,On-time,905,10,0
F1641,American Airlines,SEA,SFO,2024-01-22 02:20:00,2024-01-22,02:20:00,185,Cancelled,1063,37,1
F1623,United,JFK,DEN,2024-11-28 12:58:00,2024-11-28,12:58:00,278,On-time,1224,24,0
F158,JetBlue,DEN,DFW,2023-08-14 22:11:00,2023-08-14,22:11:00,198,On-time,733,8,0
F378,American Airlines,LAX,LAX,2024-12-01 09:13:00,2024-12-01,09:13:00,185,On-time,1180,4,0
F375,Delta,DFW,ORD,2024-12-29 18:48:00,2024-12-29,18:48:00,149,Cancelled,1114,1,0
F1855,Southwest,ATL,SFO,2023-12-15 21:35:00,2023-12-15,21:35:00,104,On-time,1140,5,0
F529,Southwest,ATL,DFW,2024-08-14 22:07:00,2024-08-14,22:07:00,178,On-time,1570,5,0
F99,American Airlines,JFK,DFW,2024-01-30 04:11:00,2024-01-30,04:11:00,175,Cancelled,689,8,1
F1920,Southwest,DEN,JFK,2023-08-03 03:51:00,2023-08-03,03:51:00,134,On-time,1238,2,0
F1189,American Airlines,ATL,SEA,2024-12-18 08:22:00,2024-12-18,08:22:00,121,On-time,1471,19,0
F1973,United,SEA,DEN,2024-08-24 08:50:00,2024-08-24,08:50:00,238,On-time,1234,1,0
F1915,American Airlines,JFK,ATL,2023-11-28 06:24:00,2023-11-28,06:24:00,141,Delayed,1107,5,0
F1611,Delta,ORD,DEN,2024-06-06 10:00:00,2024-06-06,10:00:00,138,On-time,1083,3,0
F842,JetBlue,LAX,SEA,2024-12-21 21:34:00,2024-12-21,21:34:00,158,On-time,1043,57,0
F266,American Airlines,ATL,ORD,2024-07-11 13:38:00,2024-07-11,13:38:00,167,On-time,834,5,0
F1677,JetBlue,JFK,DFW,2023-04-23 08:09:00,2023-04-23,08:09:00,159,On-time,1482,4,0
F520,American Airlines,DFW,SEA,2023-07-30 20:45:00,2023-07-30,20:45:00,288,On-time,704,8,0
F1394,United,LAX,LAX,2023-10-29 17:47:00,2023-10-29,17:47:00,170,On-time,1114,15,0
F267,JetBlue,SFO,ORD,2023-11-08 00:02:00,2023-11-08,00:02:00,191,On-time,1057,20,0
F1996,Delta,SEA,ORD,2025-01-01 14:47:00,2025-01-01,14:47:00,269,On-time,1354,1,0
F1917,Southwest,DFW,LAX,2023-12-06 02:39:00,2023-12-06,02:39:00,222,On-time,1827,25,1
F1273,United,JFK,LAX,2024-08-15 06:54:00,2024-08-15,06:54:00,156,On-time,709,5,0
F1599,American Airlines,LAX,LAX,2024-09-14 07:39:00,2024-09-14,07:39:00,137,On-time,1380,14,0
F1218,Delta,DEN,LAX,2024-04-13 17:57:00,2024-04-13,17:57:00,262,On-time,970,30,0
F1430,Southwest,DFW,ORD,2023-09-18 02:25:00,2023-09-18,02:25:00,249,Delayed,1227,4,0
F789,American Airlines,DEN,ATL,2024-10-17 09:14:00,2024-10-17,09:14:00,193,On-time,981,30,0
F1401,JetBlue,DFW,DFW,2024-09-14 12:15:00,2024-09-14,12:15:00,131,Delayed,1645,5,0
F1676,JetBlue,ATL,SEA,2023-09-09 02:11:00,2023-09-09,02:11:00,231,On-time,1342,30,0
F483,American Airlines,ORD,SFO,2024-02-22 07:17:00,2024-02-22,07:17:00,220,On-time,1014,2,0
F883,JetBlue,DEN,ATL,2024-10-10 08:31:00,2024-10-10,08:31:00,182,On-time,1039,13,0
F53,JetBlue,ATL,LAX,2024-06-13 08:21:00,2024-06-13,08:21:00,114,On-time,1125,12,0
F1102,American Airlines,SEA,DFW,2023-12-23 05:11:00,2023-12-23,05:11:00,136,On-time,1092,5,0
F7,JetBlue,DFW,ORD,2024-01-27 15:23:00,2024-01-27,15:23:00,203,On-time,1570,21,0
F572,United,DEN,JFK,2024-10-16 05:25:00,2024-10-16,05:25:00,233,Delayed,963,0,0
F57,American Airlines,ATL,DFW,2023-05-27 21:37:00,2023-05-27,21:37:00,83,On-time,1198,5,0
F1168,Delta,SFO,SEA,2024-05-03 10:50:00,2024-05-03,10:50:00,53,On-time,893,2,0
F1950,Southwest,SEA,SFO,2023-07-09 18:34:00,2023-07-09,18:34:00,212,On-time,1619,7,0
F715,JetBlue,DEN,ORD,2023-06-28 12:44:00,2023-06-28,12:44:00,237,Delayed,1069,22,0
F598,United,ORD,DFW,2023-12-06 00:06:00,2023-12-06,00:06:00,92,On-time,747,10,0
F1269,United,ORD,JFK,2024-04-26 19:14:00,2024-04-26,19:14:00,183,On-time,1377,12,0
F953,United,ORD,ATL,2025-03-12 02:41:00,2025-03-12,02:41:00,134,On-time,999,2,0
F788,Delta,SEA,SEA,2024-06-04 04:45:00,2024-06-04,04:45:00,184,On-time,1775,9,0
F163,JetBlue,ORD,ORD,2024-12-02 13:38:00,2024-12-02,13:38:00,126,On-time,1646,45,0
F918,Delta,SEA,SEA,2025-01-19 14:13:00,2025-01-19,14:13:00,178,On-time,757,15,0
F708,American Airlines,DFW,SFO,2023-09-09 22:35:00,2023-09-09,22:35:00,236,On-time,916,2,0
F1634,American Airlines,DEN,LAX,2023-10-01 22:53:00,2023-10-01,22:53:00,189,Cancelled,398,5,0
F11,American Airlines,DEN,JFK,2023-08-16 04:59:00,2023-08-16,04:59:00,197,On-time,1575,4,0
F217,Delta,DFW,ATL,2024-08-25 02:03:00,2024-08-25,02:03:00,278,On-time,1240,46,0
F790,Delta,DEN,LAX,2024-10-03 05:45:00,2024-10-03,05:45:00,147,On-time,1008,12,0
F1093,JetBlue,SEA,ORD,2023-10-29 22:30:00,2023-10-29,22:30:00,81,On-time,1276,15,1
F957,American Airlines,DEN,DEN,2024-09-24 01:10:00,2024-09-24,01:10:00,177,On-time,1126,9,0
F464,United,JFK,ORD,2024-06-13 14:06:00,2024-06-13,14:06:00,222,Delayed,1127,0,0
F1800,United,JFK,SEA,2023-09-30 00:41:00,2023-09-30,00:41:00,230,On-time,927,0,0
F1517,Southwest,SEA,SFO,2023-10-14 21:18:00,2023-10-14,21:18:00,124,On-time,822,10,1
F1129,American Airlines,LAX,JFK,2024-05-16 01:03:00,2024-05-16,01:03:00,218,On-time,671,31,1
F141,JetBlue,ATL,ATL,2024-05-06 08:15:00,2024-05-06,08:15:00,157,Delayed,1208,47,0
F1220,United,ORD,LAX,2024-12-08 20:24:00,2024-12-08,20:24:00,43,On-time,1491,16,1
F1630,Southwest,DFW,ATL,2023-05-11 12:32:00,2023-05-11,12:32:00,169,On-time,1102,8,1
F970,American Airlines,ORD,SEA,2023-08-03 13:42:00,2023-08-03,13:42:00,140,On-time,1006,17,0
F973,American Airlines,ATL,ATL,2024-01-22 10:31:00,2024-01-22,10:31:00,177,Delayed,1479,8,0
F241,American Airlines,ORD,DEN,2023-12-29 16:27:00,2023-12-29,16:27:00,138,On-time,1300,1,0
F1274,American Airlines,LAX,ORD,2025-01-18 19:42:00,2025-01-18,19:42:00,319,Cancelled,1516,23,0
F335,American Airlines,ORD,DEN,2024-01-27 14:58:00,2024-01-27,14:58:00,236,On-time,1367,6,0
F1188,Delta,JFK,ORD,2024-02-23 06:18:00,2024-02-23,06:18:00,267,On-time,1652,2,1
F1339,American Airlines,SFO,DEN,2023-08-04 06:56:00,2023-08-04,06:56:00,155,Cancelled,1564,19,0
F722,American Airlines,SFO,JFK,2024-08-14 14:14:00,2024-08-14,14:14:00,138,On-time,1311,3,1
F156,American Airlines,ATL,SEA,2025-02-17 21:46:00,2025-02-17,21:46:00,85,Delayed,1555,12,0
F887,American Airlines,SFO,LAX,2024-09-05 19:35:00,2024-09-05,19:35:00,136,On-time,1413,2,1
F761,Southwest,ORD,SEA,2025-01-10 15:22:00,2025-01-10,15:22:00,121,On-time,1216,10,0
F232,United,SEA,DEN,2024-07-21 20:44:00,2024-07-21,20:44:00,254,On-time,1332,3,0
F856,United,SFO,LAX,2024-01-10 15:32:00,2024-01-10,15:32:00,321,On-time,1173,10,0
F518,United,LAX,SEA,2025-04-10 00:06:00,2025-04-10,00:06:00,240,On-time,732,3,0
F451,Southwest,LAX,ATL,2024-02-07 03:39:00,2024-02-07,03:39:00,223,On-time,1489,6,0
F1445,American Airlines,SEA,SEA,2023-08-20 00:20:00,2023-08-20,00:20:00,186,On-time,1353,11,0
F153,United,DFW,DEN,2025-04-04 06:50:00,2025-04-04,06:50:00,170,On-time,1474,11,0
F1281,JetBlue,SFO,LAX,2024-04-12 07:13:00,2024-04-12,07:13:00,143,On-time,1275,1,0
F1085,JetBlue,DFW,SEA,2024-01-08 13:56:00,2024-01-08,13:56:00,282,On-time,1000,8,1
F1213,Southwest,DEN,LAX,2025-03-27 17:25:00,2025-03-27,17:25:00,226,On-time,2201,3,0
F642,Delta,ORD,ATL,2024-04-26 12:46:00,2024-04-26,12:46:00,187,On-time,896,2,0
F1858,Southwest,ORD,SFO,2024-05-13 15:07:00,2024-05-13,15:07:00,282,On-time,924,12,1
F997,Southwest,DEN,SFO,2023-07-05 13:45:00,2023-07-05,13:45:00,210,On-time,1412,6,0
F1761,JetBlue,DEN,LAX,2024-05-04 10:58:00,2024-05-04,10:58:00,172,On-time,1387,7,0
F1061,JetBlue,DFW,ORD,2024-07-19 19:50:00,2024-07-19,19:50:00,118,On-time,1423,13,0
F773,Southwest,SFO,LAX,2025-03-15 19:27:00,2025-03-15,19:27:00,191,Delayed,1665,1,0
F1910,JetBlue,DFW,SEA,2025-04-13 07:45:00,2025-04-13,07:45:00,162,On-time,987,10,0
F1330,Delta,ATL,DFW,2024-06-14 17:29:00,2024-06-14,17:29:00,243,On-time,1091,12,0
F1931,Delta,LAX,SEA,2023-05-10 17:32:00,2023-05-10,17:32:00,156,On-time,1011,3,1
F1743,JetBlue,DEN,SEA,2023-06-19 16:55:00,2023-06-19,16:55:00,207,On-time,1112,12,0
F941,Delta,ATL,ORD,2023-08-04 15:56:00,2023-08-04,15:56:00,301,On-time,1207,6,0
F24,Delta,LAX,SEA,2023-10-25 07:06:00,2023-10-25,07:06:00,107,On-time,1326,10,0
F1935,Southwest,SFO,DEN,2025-04-17 13:05:00,2025-04-17,13:05:00,219,Delayed,1360,23,1
F213,Delta,SEA,DFW,2024-03-24 21:38:00,2024-03-24,21:38:00,233,On-time,721,62,0
F749,Delta,SFO,SEA,2023-09-11 13:47:00,2023-09-11,13:47:00,238,On-time,1377,3,0
F100,Delta,DFW,ORD,2023-09-23 08:03:00,2023-09-23,08:03:00,225,Delayed,1398,1,1
F307,American Airlines,SEA,ATL,2024-07-08 04:31:00,2024-07-08,04:31:00,182,On-time,1851,33,0
F1681,Delta,DFW,JFK,2023-12-07 03:08:00,2023-12-07,03:08:00,153,On-time,1341,13,0
F1383,JetBlue,LAX,LAX,2024-01-19 22:26:00,2024-01-19,22:26:00,179,On-time,966,28,0
F462,Southwest,DEN,ATL,2025-04-15 14:50:00,2025-04-15,14:50:00,174,On-time,1470,1,1
F800,JetBlue,DFW,SEA,2024-05-10 00:31:00,2024-05-10,00:31:00,100,On-time,805,10,0
F1988,American Airlines,LAX,ORD,2024-10-21 11:27:00,2024-10-21,11:27:00,225,Delayed,1055,44,0
F423,Southwest,ATL,SFO,2023-12-08 03:00:00,2023-12-08,03:00:00,174,On-time,927,11,0
F1586,American Airlines,LAX,LAX,2024-04-12 20:44:00,2024-04-12,20:44:00,126,Delayed,1000,8,0
F38,United,SEA,DFW,2024-04-07 17:08:00,2024-04-07,17:08:00,238,On-time,798,28,0
F991,Delta,ORD,LAX,2024-04-04 15:11:00,2024-04-04,15:11:00,263,On-time,1096,20,0
F381,Delta,ATL,SFO,2024-06-02 18:33:00,2024-06-02,18:33:00,162,Cancelled,878,20,0
F218,Delta,SEA,SFO,2023-12-21 15:37:00,2023-12-21,15:37:00,151,On-time,1446,5,0
F979,American Airlines,LAX,ORD,2024-06-04 22:17:00,2024-06-04,22:17:00,209,On-time,881,20,0
F1500,Southwest,ORD,DFW,2023-09-14 12:35:00,2023-09-14,12:35:00,172,On-time,1392,1,0
F469,Delta,DFW,DEN,2024-01-17 08:47:00,2024-01-17,08:47:00,58,On-time,849,3,0
F629,Southwest,DEN,DFW,2023-12-06 02:51:00,2023-12-06,02:51:00,161,On-time,1419,0,0
F1283,JetBlue,SFO,LAX,2023-10-17 17:56:00,2023-10-17,17:56:00,151,On-time,859,25,0
F1013,Delta,SEA,JFK,2024-05-19 19:36:00,2024-05-19,19:36:00,152,On-time,1634,13,0
F1624,JetBlue,DEN,SFO,2024-11-24 11:17:00,2024-11-24,11:17:00,240,Delayed,1083,4,0
F71,United,LAX,JFK,2023-10-07 21:26:00,2023-10-07,21:26:00,107,On-time,1381,6,0
F1604,Delta,ORD,JFK,2023-10-19 14:18:00,2023-10-19,14:18:00,200,On-time,1362,13,0
F1075,United,ORD,SFO,2025-02-20 16:47:00,2025-02-20,16:47:00,130,On-time,1527,31,0
F1629,American Airlines,LAX,JFK,2024-11-29 20:21:00,2024-11-29,20:21:00,228,On-time,1544,5,0
F304,Southwest,SFO,ORD,2023-08-22 03:24:00,2023-08-22,03:24:00,158,On-time,994,13,0
F776,Southwest,ATL,DEN,2025-04-10 08:19:00,2025-04-10,08:19:00,274,On-time,996,6,0
F830,Delta,SEA,DEN,2024-04-18 10:15:00,2024-04-18,10:15:00,234,Delayed,1130,5,0
F63,American Airlines,ORD,DFW,2024-04-13 00:16:00,2024-04-13,00:16:00,258,On-time,920,17,0
F971,United,LAX,JFK,2023-12-08 16:03:00,2023-12-08,16:03:00,274,On-time,1259,6,0
F1887,United,SEA,ORD,2023-10-08 18:56:00,2023-10-08,18:56:00,174,On-time,1247,1,0
F1893,United,SFO,SFO,2024-06-06 06:58:00,2024-06-06,06:58:00,179,On-time,1923,3,0
F756,Delta,JFK,JFK,2024-04-11 19:01:00,2024-04-11,19:01:00,190,On-time,692,25,0
F118,United,LAX,SFO,2023-10-29 00:25:00,2023-10-29,00:25:00,358,On-time,1118,35,0
F753,JetBlue,DFW,ATL,2023-05-07 16:52:00,2023-05-07,16:52:00,172,On-time,1326,20,0
F1254,United,DEN,SEA,2023-07-19 21:06:00,2023-07-19,21:06:00,145,On-time,1186,3,0
F485,United,DEN,JFK,2024-08-01 23:34:00,2024-08-01,23:34:00,233,On-time,1331,6,0
F262,Southwest,JFK,JFK,2024-05-05 00:40:00,2024-05-05,00:40:00,214,Delayed,1566,3,0
F436,Delta,ATL,LAX,2024-09-15 14:03:00,2024-09-15,14:03:00,259,On-time,1921,3,0
F821,Southwest,SEA,JFK,2024-07-12 12:02:00,2024-07-12,12:02:00,122,On-time,1724,2,0
F111,Delta,SEA,JFK,2024-11-22 23:32:00,2024-11-22,23:32:00,166,Cancelled,775,8,0
F399,Southwest,SEA,LAX,2024-07-27 15:52:00,2024-07-27,15:52:00,240,On-time,1192,1,0
F1405,Southwest,JFK,DFW,2025-01-11 15:34:00,2025-01-11,15:34:00,131,Delayed,1536,5,0
F1211,JetBlue,SFO,JFK,2024-01-18 17:33:00,2024-01-18,17:33:00,60,Delayed,706,19,0
